"","V1","V2","V3","V4","V5","V6"
"1",0.0682016338416133,0.0733663029327309,0.066763344706737,0.0730579842812907,0.0660495629325979,0.070633760908249
"2",0,0,0,0,0,0
"3",0.0961695567807048,0.0981015148120646,0.0919818140013608,0.0940221533764707,0.0935790648673612,0.100839357254994
"4",0.0950577347766732,0.0980241601412898,0.0950245118098402,0.0953557391632519,0.095003848588966,0.101600018265166
