"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.0175459981231405,0.0381794996023729,0.0540029809172655,0.0625433842859329,0.0707436552903178,0.0710729706913288,0.0776069761451884,0.081200288547794,0.0835042625945802,0.0855557838460633
"2",0,0,0,0,0,0,0,0,0,0
"3",0.0980902145330154,0.0952843213055746,0.092691776766267,0.0857695819538329,0.0937877546229021,0.0902854134292027,0.0986673343886297,0.096854653696547,0.0897382401205241,0.104859225033193
"4",0.0978217761961966,0.0942287313668002,0.0912298427052972,0.0863702130397868,0.0964846209124625,0.0901220380676701,0.0975506942611218,0.0969007727560512,0.091132277327218,0.105595740061496
