"","V1","V2","V3","V4"
"result.1",0.14,0,0,0
"result.2",0.09,0,0.17,0.19
"result.3",0.05,0,0.22,0.22
"result.4",0.11,0,0,0
"result.5",0.03,0,0,0
"result.6",0.07,0,0,0
"result.7",0.09,0,0,0
"result.8",0.07,0,0,0
"result.9",0.11,0,0,0
"result.10",0.04,0,0.1,0.1
"result.11",0.13,0,0,0
"result.12",0.15,0,0,0.19
"result.13",0.1,0,0,0
"result.14",0.19,0,0.18,0
"result.15",0.14,0,0.25,0.25
"result.16",0.04,0,0,0
"result.17",0.13,0,0.15,0.15
"result.18",0.04,0,0,0
"result.19",0.04,0,0,0
"result.20",0.14,0,0.19,0
"result.21",0.05,0,0,0
"result.22",0.12,0,0,0
"result.23",0.15,0,0,0.18
"result.24",0.1,0,0.17,0.17
"result.25",0.09,0,0,0
"result.26",0.16,0,0,0
"result.27",0.11,0,0,0
"result.28",0.13,0,0,0
"result.29",0.17,0,0.18,0
"result.30",0.07,0,0.2,0.2
"result.31",0.11,0,0,0
"result.32",0.05,0,0,0
"result.33",0.08,0,0,0
"result.34",0.12,0,0,0
"result.35",0.08,0,0,0
"result.36",0.07,0,0,0
"result.37",0.09,0,0,0
"result.38",0.05,0,0,0
"result.39",0.06,0,0,0
"result.40",0.15,0,0.2,0.2
"result.41",0.04,0,0,0
"result.42",0.03,0,0,0
"result.43",0.04,0,0,0
"result.44",0.13,0,0,0
"result.45",0.01,0,0,0
"result.46",0.07,0,0,0
"result.47",0.06,0,0,0
"result.48",0.07,0,0,0
"result.49",0.12,0,0,0.16
"result.50",0.11,0,0,0
"result.51",0.16,0,0.16,0
"result.52",0.15,0,0,0
"result.53",0.09,0,0,0
"result.54",0.19,0,0.19,0
"result.55",0.13,0,0.2,0
"result.56",0.11,0,0,0
"result.57",0.09,0,0,0
"result.58",0.07,0,0.16,0.16
"result.59",0.05,0,0,0
"result.60",0.07,0,0,0
"result.61",0.09,0,0,0
"result.62",0.09,0,0,0
"result.63",0.2,0,0.23,0.23
"result.64",0.11,0,0.17,0.19
"result.65",0.11,0,0.17,0.16
"result.66",0.12,0,0,0
"result.67",0.09,0,0,0
"result.68",0.07,0,0.15,0
"result.69",0.11,0,0.18,0.18
"result.70",0.08,0,0,0
"result.71",0.05,0,0,0
"result.72",0.09,0,0,0
"result.73",0.06,0,0,0
"result.74",0.15,0,0.28,0.22
"result.75",0.02,0,0,0
"result.76",0.09,0,0,0
"result.77",0.05,0,0,0
"result.78",0.17,0,0,0.18
"result.79",0.13,0,0,0
"result.80",0.1,0,0,0
"result.81",0.07,0,0.19,0.19
"result.82",0.02,0,0,0
"result.83",0.06,0,0,0
"result.84",0.12,0,0,0
"result.85",0.07,0,0,0
"result.86",0.09,0,0.21,0.2
"result.87",0.08,0,0,0.25
"result.88",0.07,0,0,0
"result.89",0.08,0,0,0
"result.90",0.1,0,0.2,0
"result.91",0.07,0,0,0
"result.92",0.06,0,0,0
"result.93",0.03,0,0.18,0.18
"result.94",0.07,0,0,0
"result.95",0.07,0,0,0
"result.96",0.12,0,0,0
"result.97",0.04,0,0,0
"result.98",0.1,0,0,0
"result.99",0.08,0,0,0
"result.100",0.07,0,0,0
