"","V1","V2","V3","V4"
"result.1",0.0517241379310345,0,0.037037037037037,0.0384615384615385
"result.2",0.0188679245283019,0,0.0208333333333333,0.02
"result.3",0.0819672131147541,0,0.111111111111111,0.111111111111111
"result.4",0.104477611940299,0,0.112676056338028,0.112676056338028
"result.5",0.123287671232877,0,0.318181818181818,0.327272727272727
"result.6",0.154929577464789,0,0.125,0.125
"result.7",0.0217391304347826,0,0.0655737704918033,0.0491803278688525
"result.8",0.0625,0,0.0925925925925926,0.0925925925925926
"result.9",0.072463768115942,0,0.0714285714285714,0.0704225352112676
"result.10",0.127272727272727,0,0.15,0.15
"result.11",0.0857142857142857,0,0.148148148148148,0.148148148148148
"result.12",0.0731707317073171,0,0.0357142857142857,0.0357142857142857
"result.13",0.0666666666666667,0,0.0681818181818182,0.0465116279069767
"result.14",0.0344827586206897,0,0,0.025
"result.15",0.0882352941176471,0,0.182795698924731,0.191489361702128
"result.16",0.104477611940299,0,0.126760563380282,0.126760563380282
"result.17",0.0535714285714286,0,0.0576923076923077,0.0566037735849057
"result.18",0.09375,0,0.09375,0.09375
"result.19",0,0,0.105263157894737,0.0945945945945946
"result.20",0.0571428571428571,0,0.0181818181818182,0.0188679245283019
"result.21",0.145454545454545,0,0.2,0.203125
"result.22",0.0416666666666667,0,0.119402985074627,0.119402985074627
"result.23",0.0784313725490196,0,0.025,0.024390243902439
"result.24",0.0338983050847458,0,0.0178571428571429,0.0175438596491228
"result.25",0.0857142857142857,0,0.0857142857142857,0.0857142857142857
"result.26",0.0625,0,0.0972222222222222,0.0845070422535211
"result.27",0.107142857142857,0,0.116666666666667,0.111111111111111
"result.28",0.037037037037037,0,0.0377358490566038,0.0384615384615385
"result.29",0.0714285714285714,0,0.0576923076923077,0.0392156862745098
"result.30",0.0217391304347826,0,0.0793650793650794,0.0819672131147541
"result.31",0.105263157894737,0,0.0392156862745098,0.0576923076923077
"result.32",0.0666666666666667,0,0.0806451612903226,0.0793650793650794
"result.33",0.0701754385964912,0,0.0588235294117647,0.0588235294117647
"result.34",0.130434782608696,0,0.111111111111111,0.111111111111111
"result.35",0.0615384615384615,0,0.0857142857142857,0.0857142857142857
"result.36",0.0645161290322581,0,0.0882352941176471,0.0882352941176471
"result.37",0.0566037735849057,0,0.0645161290322581,0.0634920634920635
"result.38",0.107142857142857,0,0.114754098360656,0.114754098360656
"result.39",0.127272727272727,0,0.169230769230769,0.169230769230769
"result.40",0.1,0,0.0555555555555556,0.0714285714285714
"result.41",0.137254901960784,0,0.12962962962963,0.132075471698113
"result.42",0.0357142857142857,0,0.0517241379310345,0.0793650793650794
"result.43",0.087719298245614,0,0.134328358208955,0.134328358208955
"result.44",0.107692307692308,0,0.0714285714285714,0.0714285714285714
"result.45",0.0535714285714286,0,0.0967741935483871,0.0967741935483871
"result.46",0.0508474576271186,0,0.136986301369863,0.171052631578947
"result.47",0.107692307692308,0,0.025,0.025
"result.48",0.0909090909090909,0,0.123287671232877,0.111111111111111
"result.49",0.037037037037037,0,0.0196078431372549,0.0188679245283019
"result.50",0.125,0,0.113207547169811,0.125
"result.51",0.113207547169811,0,0.111111111111111,0.108108108108108
"result.52",0.0333333333333333,0,0.0606060606060606,0.0615384615384615
