"","V1","V2","V3","V4"
"result.1",0.103092783505155,0,0.116504854368932,0.107843137254902
"result.2",0.0693069306930693,0,0.0943396226415094,0.0865384615384615
"result.3",0.108910891089109,0,0.123809523809524,0.116504854368932
"result.4",0.0444444444444444,0,0.0980392156862745,0.0918367346938776
"result.5",0.0625,0,0.0625,0.0625
"result.6",0.135416666666667,0,0.135416666666667,0.144329896907216
"result.7",0.0752688172043011,0,0.149532710280374,0.157407407407407
"result.8",0.104166666666667,0,0.152380952380952,0.190909090909091
"result.9",0.0808080808080808,0,0.138888888888889,0.162162162162162
"result.10",0.0581395348837209,0,0.0795454545454545,0.0581395348837209
"result.11",0.0652173913043478,0,0.0652173913043478,0.0549450549450549
"result.12",0.0526315789473684,0,0.12962962962963,0.105769230769231
"result.13",0.0421052631578947,0,0.115384615384615,0.162162162162162
"result.14",0.0106382978723404,0,0.0106382978723404,0.0106382978723404
"result.15",0.0842105263157895,0,0.142857142857143,0.181818181818182
"result.16",0.0729166666666667,0,0.116504854368932,0.123809523809524
"result.17",0.0119047619047619,0,0.0227272727272727,0.0227272727272727
"result.18",0.0721649484536082,0,0.14018691588785,0.148148148148148
"result.19",0.134615384615385,0,0.150943396226415,0.166666666666667
"result.20",0.107843137254902,0,0.145454545454545,0.130841121495327
"result.21",0.0526315789473684,0,0.0891089108910891,0.105769230769231
"result.22",0.0434782608695652,0,0.0434782608695652,0.0537634408602151
"result.23",0.0515463917525773,0,0.10377358490566,0.10377358490566
"result.24",0.105769230769231,0,0.0721649484536082,0.0721649484536082
"result.25",0.0659340659340659,0,0.0752688172043011,0.074468085106383
"result.26",0.0444444444444444,0,0.0444444444444444,0.0459770114942529
"result.27",0.0679611650485437,0,0.021505376344086,0.021505376344086
"result.28",0.0537634408602151,0,0.210084033613445,0.185840707964602
"result.29",0.0631578947368421,0,0.0816326530612245,0.0721649484536082
"result.30",0.0561797752808989,0,0.123711340206186,0.114583333333333
"result.31",0.0816326530612245,0,0.154545454545455,0.148148148148148
"result.32",0.043956043956044,0,0.0625,0.0721649484536082
"result.33",0.0625,0,0.0531914893617021,0.0531914893617021
"result.34",0.0714285714285714,0,0.0618556701030928,0.0618556701030928
"result.35",0.0729166666666667,0,0.173913043478261,0.173913043478261
"result.36",0.135922330097087,0,0.127450980392157,0.0927835051546392
"result.37",0.0526315789473684,0,0.0526315789473684,0.0625
"result.38",0.0980392156862745,0,0.123809523809524,0.132075471698113
"result.39",0.108695652173913,0,0.114583333333333,0.11340206185567
"result.40",0.0217391304347826,0,0.185840707964602,0.106796116504854
"result.41",0.0549450549450549,0,0.1,0.11
"result.42",0.0454545454545455,0,0.104166666666667,0.11340206185567
"result.43",0.0816326530612245,0,0.160714285714286,0.160714285714286
"result.44",0.0736842105263158,0,0.11,0.116504854368932
"result.45",0.0833333333333333,0,0.0842105263157895,0.111111111111111
"result.46",0.118811881188119,0,0.127450980392157,0.144230769230769
"result.47",0.0476190476190476,0,0.0476190476190476,0.0476190476190476
"result.48",0.021978021978022,0,0.0526315789473684,0.0425531914893617
"result.49",0.043956043956044,0,0.0333333333333333,0.0333333333333333
"result.50",0.0412371134020619,0,0.021505376344086,0.021505376344086
"result.51",0.103092783505155,0,0.121212121212121,0.121212121212121
"result.52",0.103092783505155,0,0.112244897959184,0.121212121212121
"result.53",0.0842105263157895,0,0.0927835051546392,0.09375
"result.54",0.0752688172043011,0,0.09,0.1
"result.55",0.0967741935483871,0,0.0120481927710843,0.0120481927710843
"result.56",0.0537634408602151,0,0.0631578947368421,0.0625
"result.57",0.0760869565217391,0,0.0561797752808989,0.0666666666666667
"result.58",0.0631578947368421,0,0.0918367346938776,0.11
"result.59",0.0736842105263158,0,0.115384615384615,0.116504854368932
"result.60",0.021505376344086,0,0.115384615384615,0.115384615384615
"result.61",0.0515463917525773,0,0.043010752688172,0.0531914893617021
"result.62",0.09,0,0.115384615384615,0.116504854368932
"result.63",0.0760869565217391,0,0.0760869565217391,0.0760869565217391
"result.64",0.0549450549450549,0,0.0729166666666667,0.0816326530612245
"result.65",0.0891089108910891,0,0.0980392156862745,0.106796116504854
"result.66",0.0659340659340659,0,0.0561797752808989,0.0561797752808989
"result.67",0.0927835051546392,0,0.117647058823529,0.118811881188119
"result.68",0.101010101010101,0,0.116504854368932,0.125
"result.69",0.0888888888888889,0,0.0978260869565217,0.0888888888888889
"result.70",0.0645161290322581,0,0.0891089108910891,0.0980392156862745
"result.71",0.0235294117647059,0,0.0444444444444444,0.0444444444444444
"result.72",0.105769230769231,0,0.128440366972477,0.136363636363636
"result.73",0.0816326530612245,0,0.146788990825688,0.148148148148148
"result.74",0.0638297872340425,0,0.0638297872340425,0.0638297872340425
"result.75",0.099009900990099,0,0.18018018018018,0.18018018018018
"result.76",0.0618556701030928,0,0.163636363636364,0.163636363636364
