"","V1","V2","V3","V4"
"result.1",0.01,0,0.28,0.28
"result.2",0.01,0,0.3,0.28
"result.3",0,0,0.19,0.19
"result.4",0,0,0.24,0.24
"result.5",0,0,0.19,0.19
"result.6",0,0,0,0.21
"result.7",0,0,0.19,0.19
"result.8",0,0,0.22,0.22
"result.9",0,0,0.22,0.23
"result.10",0,0,0,0
"result.11",0,0,0,0
"result.12",0,0,0.22,0.21
"result.13",0,0,0.21,0.21
"result.14",0,0,0.22,0
"result.15",0,0,0,0
"result.16",0,0,0,0
"result.17",0.01,0,0.23,0
"result.18",0,0,0.26,0.24
"result.19",0,0,0.2,0.21
"result.20",0.05,0,0.31,0.31
"result.21",0.01,0,0.29,0.29
"result.22",0.01,0,0.21,0.22
"result.23",0,0,0.2,0.21
"result.24",0,0,0.19,0.2
"result.25",0,0,0,0
"result.26",0,0,0,0.21
"result.27",0,0,0.25,0.25
"result.28",0.01,0,0.32,0.32
"result.29",0,0,0,0
"result.30",0,0,0.26,0
"result.31",0,0,0.25,0.24
"result.32",0,0,0.2,0
"result.33",0,0,0.21,0.22
"result.34",0.02,0,0.26,0.26
"result.35",0,0,0.23,0.23
"result.36",0,0,0.34,0.33
"result.37",0.01,0,0.23,0.22
"result.38",0.01,0,0.2,0.21
"result.39",0.01,0,0.2,0.19
"result.40",0,0,0.22,0.2
"result.41",0,0,0.34,0.35
"result.42",0,0,0.27,0.29
"result.43",0.01,0,0.2,0.2
"result.44",0,0,0.25,0.2
"result.45",0,0,0,0
"result.46",0,0,0.25,0.26
"result.47",0,0,0.19,0.2
"result.48",0,0,0,0
"result.49",0.01,0,0,0
"result.50",0,0,0.29,0.29
"result.51",0,0,0,0
"result.52",0,0,0,0
"result.53",0,0,0.33,0.32
"result.54",0,0,0,0
"result.55",0,0,0,0
"result.56",0,0,0,0
"result.57",0,0,0.19,0.19
"result.58",0,0,0.17,0.19
"result.59",0,0,0.24,0.23
"result.60",0,0,0,0
"result.61",0,0,0,0
"result.62",0,0,0.21,0.21
"result.63",0,0,0.22,0.21
"result.64",0.01,0,0.2,0.2
"result.65",0,0,0,0
"result.66",0.01,0,0.29,0.3
"result.67",0,0,0.25,0.25
"result.68",0,0,0,0
"result.69",0,0,0.32,0.32
"result.70",0.01,0,0.24,0.24
"result.71",0,0,0,0
"result.72",0,0,0,0
"result.73",0,0,0.27,0.26
"result.74",0,0,0,0.17
"result.75",0.02,0,0.25,0.25
"result.76",0,0,0.21,0.21
"result.77",0.01,0,0.19,0
"result.78",0.01,0,0.23,0.24
"result.79",0,0,0.25,0.22
"result.80",0,0,0,0
"result.81",0.01,0,0.31,0
"result.82",0,0,0.17,0.17
"result.83",0,0,0.2,0.2
"result.84",0,0,0,0
"result.85",0,0,0,0
"result.86",0,0,0,0
"result.87",0,0,0,0
"result.88",0,0,0.21,0.2
"result.89",0,0,0.19,0.19
"result.90",0,0,0.26,0
"result.91",0,0,0.21,0.21
"result.92",0,0,0.31,0.33
"result.93",0,0,0.22,0.22
"result.94",0,0,0.21,0.21
"result.95",0,0,0.25,0.23
"result.96",0,0,0.21,0.2
"result.97",0.03,0,0.27,0.27
"result.98",0.01,0,0,0
"result.99",0,0,0,0
"result.100",0,0,0,0.24
