"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0.0150847457627119,0,0.0351694915254237,0.278305084745763,0,0.813389830508474,0.732457627118644,0.389237288135593
"2",0.0276271186440678,0.0294067796610169,0,0.658983050847458,0.359915254237288,0.229322033898305,0.949322033898305,0.793389830508475,0.822033898305085
"3",0.193728813559322,0.039322033898305,0.00966101694915254,0.72,0.41135593220339,0.437118644067797,0.965338983050848,0.824491525423729,0.891525423728813
"4",0.299830508474576,0.0484745762711864,0.0270338983050847,0.770338983050848,0.448983050847458,0.582966101694915,0.97406779661017,0.846271186440678,0.930508474576272
"5",0.345169491525424,0.0610169491525423,0.0457627118644068,0.797881355932203,0.478898305084746,0.649830508474576,0.979406779661017,0.86135593220339,0.942542372881356
"6",0.394237288135593,0.0694915254237288,0.0622033898305085,0.815338983050847,0.502542372881356,0.682966101694915,0.984237288135594,0.873305084745763,0.951271186440678
"7",0.414830508474577,0.0783898305084746,0.0758474576271186,0.826440677966101,0.522542372881356,0.722203389830508,0.987372881355933,0.882881355932203,0.95957627118644
"8",0.442372881355932,0.085,0.095593220338983,0.836610169491526,0.540677966101695,0.751440677966102,0.988559322033899,0.890169491525424,0.965254237288135
"9",0.459152542372881,0.0946610169491526,0.117966101694915,0.848474576271187,0.558559322033898,0.773220338983051,0.99042372881356,0.898135593220339,0.969067796610169
"10",0.474322033898305,0.103474576271186,0.150254237288136,0.855084745762712,0.573389830508475,0.78728813559322,0.991186440677967,0.902881355932203,0.971440677966102
"11",0.487033898305085,0.111694915254237,0.171779661016949,0.86093220338983,0.58728813559322,0.799491525423729,0.991610169491526,0.908728813559322,0.972796610169492
"12",0.497627118644068,0.118474576271186,0.20271186440678,0.865847457627118,0.599745762711864,0.805338983050848,0.992542372881357,0.913135593220339,0.97406779661017
"13",0.505677966101695,0.126186440677966,0.224915254237288,0.871779661016949,0.61135593220339,0.811779661016949,0.992881355932204,0.916525423728813,0.975932203389831
"14",0.513305084745763,0.132966101694915,0.25406779661017,0.876355932203389,0.620677966101695,0.816694915254238,0.993644067796611,0.919661016949152,0.977372881355933
"15",0.524152542372881,0.139406779661017,0.278050847457627,0.88135593220339,0.630423728813559,0.820593220338983,0.994406779661018,0.922372881355932,0.97771186440678
"16",0.534152542372881,0.147966101694915,0.296016949152542,0.886101694915254,0.639745762711864,0.824237288135593,0.994661016949153,0.926525423728814,0.978389830508475
"17",0.541440677966102,0.154576271186441,0.308559322033898,0.890169491525423,0.648305084745763,0.827372881355932,0.995254237288136,0.929406779661017,0.978728813559322
"18",0.551610169491525,0.159576271186441,0.323305084745763,0.893728813559322,0.655508474576271,0.83135593220339,0.99542372881356,0.931440677966101,0.97906779661017
"19",0.55771186440678,0.168050847457627,0.333983050847457,0.89728813559322,0.662033898305085,0.83364406779661,0.995762711864408,0.933983050847457,0.979322033898305
"20",0.565423728813559,0.176101694915254,0.350423728813559,0.900254237288135,0.66906779661017,0.836186440677966,0.996016949152543,0.936610169491525,0.979576271186441
"21",0.569830508474576,0.181610169491525,0.360508474576271,0.902966101694915,0.674491525423729,0.837881355932204,0.996016949152543,0.938389830508474,0.979915254237288
"22",0.578728813559322,0.185593220338983,0.379152542372881,0.905847457627119,0.68093220338983,0.84228813559322,0.996440677966102,0.940508474576271,0.980084745762712
"23",0.585254237288136,0.190847457627119,0.38406779661017,0.907627118644068,0.686779661016949,0.84364406779661,0.996864406779662,0.941694915254237,0.980254237288136
"24",0.59,0.196949152542373,0.388898305084746,0.90957627118644,0.693474576271186,0.84635593220339,0.997033898305085,0.942796610169491,0.980593220338983
"25",0.595593220338983,0.202203389830508,0.395932203389831,0.911016949152542,0.698813559322034,0.84728813559322,0.997033898305085,0.944067796610169,0.980762711864407
"26",0.600338983050848,0.209915254237288,0.399830508474576,0.912203389830509,0.703305084745763,0.848135593220339,0.997033898305085,0.945084745762712,0.980847457627119
"27",0.604915254237288,0.215932203389831,0.406440677966102,0.914322033898305,0.708135593220339,0.849322033898305,0.997118644067797,0.946610169491525,0.981016949152542
"28",0.608728813559322,0.223050847457627,0.409915254237288,0.916440677966102,0.712966101694915,0.850254237288136,0.997457627118645,0.947372881355932,0.981186440677966
"29",0.613983050847458,0.226610169491525,0.415,0.918050847457627,0.718135593220339,0.851440677966102,0.99771186440678,0.948813559322033,0.981186440677966
"30",0.619322033898305,0.23364406779661,0.419237288135593,0.920084745762712,0.722881355932203,0.851949152542373,0.99771186440678,0.950169491525423,0.981271186440678
