"","V1","V2","V3","V4"
"result.1",0.4,0,0.62,0.62
"result.2",0.33,0,0.56,0.55
"result.3",0.34,0,0.49,0.39
"result.4",0.24,0,0.49,0.43
"result.5",0.29,0,0.63,0.57
"result.6",0.27,0,0.4,0.42
"result.7",0.31,0,0.56,0.55
"result.8",0.31,0,0.49,0.53
"result.9",0.32,0,0.56,0.54
"result.10",0.29,0,0.48,0.42
"result.11",0.3,0,0.59,0.57
"result.12",0.4,0,0.62,0.63
"result.13",0.36,0,0.55,0.46
"result.14",0.21,0,0.35,0.47
"result.15",0.26,0,0.55,0.54
"result.16",0.29,0,0.58,0.51
"result.17",0.35,0,0.55,0.53
"result.18",0.24,0,0.45,0.37
"result.19",0.41,0,0.55,0.54
"result.20",0.31,0,0.34,0.54
"result.21",0.2,0,0.44,0.45
"result.22",0.35,0,0.61,0.52
"result.23",0.34,0,0.57,0.56
"result.24",0.3,0,0.64,0.6
"result.25",0.37,0,0.74,0.68
"result.26",0.35,0,0.44,0.37
"result.27",0.34,0,0.53,0.55
"result.28",0.29,0,0.66,0.67
"result.29",0.22,0,0.54,0.4
"result.30",0.25,0,0.57,0.57
"result.31",0.28,0,0.52,0.5
"result.32",0.36,0,0.66,0.63
"result.33",0.24,0,0.39,0.39
"result.34",0.42,0,0.58,0.55
"result.35",0.35,0,0.61,0.53
"result.36",0.35,0,0.4,0.4
"result.37",0.35,0,0.69,0.65
"result.38",0.33,0,0.65,0.62
"result.39",0.34,0,0.54,0.55
"result.40",0.28,0,0.4,0.4
"result.41",0.37,0,0.58,0.58
"result.42",0.28,0,0.42,0.42
"result.43",0.37,0,0.58,0.59
"result.44",0.4,0,0.68,0.65
"result.45",0.36,0,0.47,0.36
"result.46",0.31,0,0.56,0.38
"result.47",0.31,0,0.52,0.33
"result.48",0.4,0,0.66,0.71
"result.49",0.3,0,0.57,0.55
"result.50",0.33,0,0.52,0.61
"result.51",0.4,0,0.55,0.55
"result.52",0.42,0,0.66,0.62
"result.53",0.36,0,0.58,0.6
"result.54",0.27,0,0.6,0.6
"result.55",0.38,0,0.67,0.65
"result.56",0.32,0,0.64,0.61
"result.57",0.3,0,0.56,0.55
"result.58",0.24,0,0.52,0.49
"result.59",0.3,0,0.41,0.41
"result.60",0.29,0,0.48,0.42
"result.61",0.41,0,0.58,0.5
"result.62",0.53,0,0.67,0.64
"result.63",0.39,0,0.62,0.58
"result.64",0.23,0,0.39,0.39
"result.65",0.33,0,0.52,0.57
"result.66",0.3,0,0.65,0.59
"result.67",0.35,0,0.52,0.58
"result.68",0.34,0,0.51,0.57
"result.69",0.31,0,0.56,0.58
"result.70",0.31,0,0.56,0.51
"result.71",0.31,0,0.51,0.43
"result.72",0.37,0,0.65,0.65
"result.73",0.22,0,0.56,0.53
"result.74",0.35,0,0.56,0.53
"result.75",0.37,0,0.59,0.61
"result.76",0.23,0,0.35,0.32
"result.77",0.24,0,0.55,0.49
"result.78",0.35,0,0.58,0.56
"result.79",0.27,0,0.5,0.5
"result.80",0.38,0,0.55,0.5
"result.81",0.3,0,0.47,0.41
"result.82",0.39,0,0.55,0.58
"result.83",0.27,0,0.43,0.32
"result.84",0.42,0,0.67,0.69
"result.85",0.3,0,0.47,0.48
"result.86",0.24,0,0.53,0.51
"result.87",0.39,0,0.63,0.56
"result.88",0.32,0,0.51,0.53
"result.89",0.29,0,0.47,0.46
"result.90",0.38,0,0.42,0.42
"result.91",0.25,0,0.43,0.41
"result.92",0.28,0,0.54,0.55
"result.93",0.36,0,0.69,0.66
"result.94",0.38,0,0.62,0.62
"result.95",0.23,0,0.41,0.39
"result.96",0.38,0,0.65,0.65
"result.97",0.37,0,0.5,0.42
"result.98",0.4,0,0.62,0.63
"result.99",0.3,0,0.59,0.47
"result.100",0.39,0,0.63,0.57
