"","V1","V2","V3","V4","V5","V6"
"1",0.0594135915303798,0.066891350067965,0.0717141273730591,0.0698689225752788,0.0675165328151547,0.0697824361564245
"2",0,0,0,0,0,0
"3",0.0825136897080655,0.0983648433552691,0.0991229428447989,0.0972119350939713,0.0947944862224084,0.0955640475716002
"4",0.0823444635046171,0.099775085721441,0.0999780193795693,0.0979971446889772,0.0945175768826902,0.0954399021079907
