"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0.005,0,0.00774181662048293,0.00491884384831115,0,0.0072006268625452,0.00744678046907377,0.00967839938028524
"2",0.0113718128149908,0.0155708180708181,0,0.0160732376749667,0.0130482861194847,0.0114156409171498,0.0163971184830471,0.0142790510651479,0.0173878186934309
"3",0.019949383568517,0.0285270448505743,0.00585444852518023,0.0239510284078222,0.0197607615082045,0.0191765809171333,0.0246944767527099,0.0213316312700394,0.0251114812538956
"4",0.0291281489234876,0.0336940647072226,0.0140497738425644,0.0344339365203799,0.0254769131296456,0.030333207689987,0.0367093233054049,0.0265010093091943,0.037293172589372
"5",0.0381933320726875,0.0355792108218579,0.0249082835881736,0.0458608122247487,0.0312933101443347,0.0385158803628479,0.0486878880401327,0.0333303653399484,0.0474427622274861
"6",0.0456261832651018,0.0421162251341784,0.0389531623287172,0.053122753618789,0.0370591239176885,0.0480828507979323,0.0584881736687444,0.0388781216158512,0.0555151921616603
"7",0.0548679375006639,0.0486316511169933,0.0493678595629393,0.0625909707845997,0.0432185571992806,0.0557930790580045,0.0702008589598113,0.0469991509040741,0.065273518433301
"8",0.0640207117916819,0.0581532024308979,0.0612076995486183,0.0732077210317471,0.0501041283355363,0.064401101968665,0.0788271973622117,0.0531681964313528,0.076071942547706
"9",0.0740512888397696,0.06741445822204,0.0684821690873741,0.0843988320122991,0.0572331674200383,0.07608103150161,0.088796738679838,0.0594184022030857,0.0853449347792845
"10",0.082378620380274,0.0761259270686986,0.0773875709679951,0.0928862836785228,0.0638472570394528,0.0842781779037009,0.0978102364171003,0.0676020969627135,0.0955588571339071
"11",0.0921229607837074,0.0857483227885469,0.0865893599897439,0.101942605034684,0.0708781212401156,0.0946796254819615,0.107837557812912,0.0746762161379467,0.105702325096515
"12",0.102806832066694,0.0934921244387966,0.0965314389853849,0.113438217208847,0.0796223975424661,0.105879137069798,0.118944356231021,0.0835542853894859,0.114005654394233
"13",0.114152361144042,0.0989575013013318,0.105099607623776,0.123031254047735,0.085936262024087,0.116432080108836,0.129574622854037,0.0897035063156608,0.126065941156641
"14",0.121863864387003,0.102832103214872,0.116092773955038,0.134265050677776,0.0933453763444677,0.125117800987118,0.140802887904395,0.0978528123351784,0.137012132355349
"15",0.131936407074875,0.110307713367857,0.126775192619079,0.144454628445403,0.100691987623515,0.134694492387833,0.15124432154296,0.104720552689026,0.146243133921721
"16",0.14310357904842,0.117085102218126,0.131596375944666,0.153244094803123,0.108048807034982,0.148419802885843,0.162067194739443,0.11268599050242,0.15616833938855
"17",0.151511805723858,0.123463479566219,0.142632013199284,0.162486501146941,0.113908395146565,0.159944222871541,0.171011055425877,0.119855901362017,0.167363326649476
"18",0.159548380285019,0.130978662071317,0.154702901327188,0.173503271118759,0.119973371668978,0.168301888083019,0.180269439963264,0.126310722006001,0.178097793963084
"19",0.168056550533536,0.13865104770565,0.166310679862951,0.184914136764834,0.127502608325236,0.176697263803544,0.189198087716035,0.13344995041071,0.186460697792748
"20",0.175648692977151,0.14567752732765,0.182947242910059,0.197448186955655,0.133799406254408,0.186798583598484,0.201486457395822,0.141487815092625,0.196879629662083
"21",0.187669883121348,0.1522403910069,0.192175954033918,0.20604097094797,0.141889184726717,0.195015242615687,0.211163940496142,0.148590175929142,0.204984829506756
"22",0.197709770504013,0.159849768352581,0.200095660792887,0.214634488998878,0.149971753145669,0.203800722988592,0.220218513503153,0.155113724952715,0.215689618608861
"23",0.206912756513079,0.166834366777182,0.215465313009869,0.223650527152293,0.158640704827384,0.2146641518633,0.22810561280249,0.163693712592919,0.225405742194152
"24",0.219750321123789,0.17285447570648,0.226616206724105,0.236442182287143,0.164795375725488,0.226257378574785,0.237608904507531,0.169243011905296,0.234256374850557
"25",0.23017862799469,0.180488639966853,0.236658997882273,0.247966464177928,0.171327987024045,0.235965506166927,0.248090576169071,0.176345139379179,0.244744402484747
"26",0.240145408201548,0.188638250279249,0.244539841351111,0.25634823126815,0.176412956990691,0.2445458926567,0.257436659222243,0.183661594944527,0.252527038013649
"27",0.248835948180969,0.196431718188582,0.25480062141527,0.265215682191335,0.183679374893419,0.25533455074683,0.267338937539265,0.190804894653231,0.262093266213513
"28",0.259702477608161,0.205152920663827,0.265299245149986,0.275318496326234,0.192048285425428,0.266787167482351,0.278659480364766,0.198955745224992,0.271430976683247
"29",0.267936952972346,0.214603890825251,0.274519607946224,0.284881342106905,0.20025291352805,0.276054499160906,0.288420669373017,0.206296559130715,0.282855895878205
"30",0.279335701466502,0.222697136858064,0.28147837773709,0.295129824685775,0.208382594800321,0.284001074318223,0.297606822525173,0.211481249303888,0.292763405081955
