"","V1","V2","V3","V4"
"result.1",0,0,0.184210526315789,0.169642857142857
"result.2",0,0,0.0808080808080808,0.106796116504854
"result.3",0,0,0.123893805309735,0.0666666666666667
"result.4",0,0,0.0792079207920792,0.08
"result.5",0,0,0.0606060606060606,0.108910891089109
"result.6",0,0,0.0792079207920792,0.0882352941176471
"result.7",0,0,0.0769230769230769,0.104761904761905
"result.8",0,0,0.0980392156862745,0.0631578947368421
"result.9",0,0,0.115384615384615,0.149532710280374
"result.10",0,0,0.0776699029126214,0.114285714285714
"result.11",0,0,0.0961538461538462,0.0980392156862745
"result.12",0,0,0.12621359223301,0.2
"result.13",0,0,0.1,0.0736842105263158
"result.14",0,0,0.0891089108910891,0.145454545454545
"result.15",0,0,0.181034482758621,0.24
"result.16",0,0,0.145454545454545,0.0729166666666667
"result.17",0,0,0.0531914893617021,0.0434782608695652
"result.18",0,0,0.0510204081632653,0.0693069306930693
"result.19",0,0,0.198347107438017,0.145454545454545
"result.20",0,0,0.10377358490566,0.0891089108910891
"result.21",0,0,0.149532710280374,0.11340206185567
"result.22",0,0,0.135922330097087,0.123711340206186
"result.23",0,0,0.12037037037037,0.0952380952380952
"result.24",0,0,0.12621359223301,0.163636363636364
"result.25",0,0,0.0927835051546392,0.09375
"result.26",0,0,0.115384615384615,0.104761904761905
"result.27",0,0,0.0210526315789474,0.0416666666666667
"result.28",0,0,0.117117117117117,0.0754716981132075
"result.29",0,0,0.08,0.168141592920354
"result.30",0,0,0.149122807017544,0.119266055045872
"result.31",0,0,0.0309278350515464,0.0505050505050505
"result.32",0,0,0.0638297872340425,0.0824742268041237
"result.33",0,0,0.0421052631578947,0.0319148936170213
"result.34",0,0,0.0769230769230769,0.102803738317757
"result.35",0,0,0.115384615384615,0.0721649484536082
"result.36",0,0,0.087378640776699,0.104761904761905
"result.37",0,0,0.06,0.0520833333333333
"result.38",0,0,0.0808080808080808,0.107843137254902
"result.39",0,0,0.0970873786407767,0.0631578947368421
"result.40",0,0,0.0306122448979592,0.0315789473684211
"result.41",0,0,0.0882352941176471,0.0970873786407767
"result.42",0,0,0.0674157303370786,0.0786516853932584
"result.43",0,0,0.0588235294117647,0.0408163265306122
"result.44",0,0,0.0776699029126214,0.104761904761905
"result.45",0,0,0.123809523809524,0.0816326530612245
"result.46",0,0,0.138888888888889,0.154545454545455
"result.47",0,0,0.0776699029126214,0.05
"result.48",0,0,0.102040816326531,0.104166666666667
"result.49",0,0,0.113207547169811,0.0776699029126214
"result.50",0,0,0.0865384615384615,0.0792079207920792
"result.51",0,0,0.0736842105263158,0.0851063829787234
"result.52",0,0,0.0882352941176471,0.0980392156862745
"result.53",0,0,0.0714285714285714,0.0918367346938776
"result.54",0,0,0.05,0.0693069306930693
"result.55",0,0,0.09,0.108910891089109
"result.56",0,0,0.115384615384615,0.107843137254902
"result.57",0,0,0.10377358490566,0.0952380952380952
"result.58",0,0,0.0693069306930693,0.0515463917525773
"result.59",0,0,0.0891089108910891,0.0631578947368421
"result.60",0,0,0.0515463917525773,0.0421052631578947
"result.61",0,0,0.118181818181818,0.118181818181818
"result.62",0,0,0.111111111111111,0.0804597701149425
"result.63",0,0,0.125,0.168224299065421
"result.64",0,0,0.0510204081632653,0.0520833333333333
"result.65",0,0,0.0952380952380952,0.0306122448979592
"result.66",0,0,0.1,0.131578947368421
"result.67",0,0,0.169642857142857,0.168141592920354
"result.68",0,0,0.0408163265306122,0.0105263157894737
"result.69",0,0,0.0980392156862745,0.0631578947368421
"result.70",0,0,0.0679611650485437,0.03125
"result.71",0,0,0.0625,0.0543478260869565
"result.72",0,0,0.0792079207920792,0.0714285714285714
"result.73",0,0,0.0952380952380952,0.10377358490566
"result.74",0,0,0.0421052631578947,0.1
"result.75",0,0,0.0714285714285714,0.0638297872340425
"result.76",0,0,0.111111111111111,0.135135135135135
"result.77",0,0,0.153153153153153,0.0970873786407767
"result.78",0,0,0.0306122448979592,0.03125
"result.79",0,0,0.192982456140351,0.175438596491228
"result.80",0,0,0.0416666666666667,0.0421052631578947
"result.81",0,0,0.0776699029126214,0.0865384615384615
"result.82",0,0,0.087378640776699,0.087378640776699
"result.83",0,0,0.177570093457944,0.156862745098039
"result.84",0,0,0.09,0.1
"result.85",0,0,0.148148148148148,0.225
"result.86",0,0,0.0416666666666667,0.0416666666666667
"result.87",0,0,0.115384615384615,0.0515463917525773
"result.88",0,0,0.123893805309735,0.133928571428571
"result.89",0,0,0.154545454545455,0.14018691588785
"result.90",0,0,0.0970873786407767,0.0891089108910891
"result.91",0,0,0.0736842105263158,0.0736842105263158
"result.92",0,0,0.12037037037037,0.175438596491228
"result.93",0,0,0.0970873786407767,0.0721649484536082
"result.94",0,0,0.115384615384615,0.117647058823529
"result.95",0,0,0.1,0.0851063829787234
"result.96",0,0,0.136363636363636,0.15929203539823
"result.97",0,0,0.0222222222222222,0.0111111111111111
"result.98",0,0,0.07,0.021978021978022
"result.99",0,0,0.150442477876106,0.11214953271028
"result.100",0,0,0.0543478260869565,0.0340909090909091
