"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adapt_alpha1",0.00847457627118644,0,0,0,0.0247933884297521,0.00847457627118644,0.00847457627118644,0,0.0166666666666667,0,0,0,0.0168067226890756,0.00854700854700855,0.00847457627118644,0,0.00869565217391304,0.0166666666666667,0,0.0166666666666667,0,0.00847457627118644,0.00840336134453781,0.0247933884297521,0.00840336134453781,0.0327868852459016,0.0166666666666667,0,0,0,0,0,0.00847457627118644,0,0.0168067226890756,0,0,0,0.00847457627118644,0,0,0.0168067226890756,0,0,0,0,0.0175438596491228,0.00840336134453781,0,0,0,0.00840336134453781,0,0,0.0168067226890756,0.00840336134453781,0.0483870967741935,0,0,0.0168067226890756,0.025,0,0,0.056,0.00840336134453781,0,0,0.00854700854700855,0,0,0,0.00847457627118644,0.00854700854700855,0,0.0166666666666667,0.0247933884297521,0,0,0,0,0.0247933884297521,0.025,0.00840336134453781,0,0,0.0327868852459016,0.0166666666666667,0,0.0483870967741935,0,0.00847457627118644,0,0.0166666666666667,0.0166666666666667,0,0,0.0483870967741935,0.00900900900900901,0.00847457627118644,0.0327868852459016
"adapt_alpha2",0.00847457627118644,0.0327868852459016,0.00854700854700855,0,0.0327868852459016,0.0168067226890756,0.0168067226890756,0,0.0166666666666667,0,0.00862068965517241,0.0247933884297521,0.0247933884297521,0.0166666666666667,0.00847457627118644,0,0.00869565217391304,0.078125,0,0.0247933884297521,0,0.0247933884297521,0.0634920634920635,0.0247933884297521,0.00840336134453781,0.040650406504065,0.040650406504065,0,0,0.0166666666666667,0.0166666666666667,0.00840336134453781,0.0166666666666667,0,0.040983606557377,0.040650406504065,0,0.025,0.00847457627118644,0,0,0.0168067226890756,0.00854700854700855,0,0,0.0166666666666667,0.0254237288135593,0.00840336134453781,0.0168067226890756,0.0170940170940171,0.00840336134453781,0.0166666666666667,0,0.0168067226890756,0.0168067226890756,0.00840336134453781,0.056,0,0,0.0166666666666667,0.025,0.0336134453781513,0.00840336134453781,0.078125,0.00840336134453781,0.0327868852459016,0.00840336134453781,0.00854700854700855,0.00892857142857143,0.040650406504065,0.0166666666666667,0.0247933884297521,0.00840336134453781,0,0.0247933884297521,0.056,0.0413223140495868,0,0,0.0483870967741935,0.0247933884297521,0.0330578512396694,0.00840336134453781,0.00840336134453781,0,0.0327868852459016,0.0166666666666667,0.00840336134453781,0.056,0.00847457627118644,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.056,0.00862068965517241,0.0327868852459016,0.0708661417322835
"adapt_alpha3",0.0168067226890756,0.040650406504065,0.00854700854700855,0,0.0708661417322835,0.025,0.0168067226890756,0,0.0247933884297521,0,0.0247933884297521,0.0247933884297521,0.0327868852459016,0.0327868852459016,0.040650406504065,0.00840336134453781,0.00869565217391304,0.078125,0,0.0247933884297521,0.00840336134453781,0.0247933884297521,0.0634920634920635,0.0247933884297521,0.00840336134453781,0.040650406504065,0.040650406504065,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0247933884297521,0.0247933884297521,0,0.040650406504065,0.040650406504065,0,0.0330578512396694,0.00847457627118644,0,0.0330578512396694,0.025,0.0169491525423729,0.00862068965517241,0,0.0247933884297521,0.0254237288135593,0.00840336134453781,0.0166666666666667,0.0170940170940171,0.0166666666666667,0.040650406504065,0.0247933884297521,0.0330578512396694,0.0168067226890756,0.00840336134453781,0.0634920634920635,0,0,0.0166666666666667,0.025,0.040650406504065,0.0247933884297521,0.125925925925926,0.0166666666666667,0.0327868852459016,0.0247933884297521,0.00847457627118644,0.0254237288135593,0.040650406504065,0.0166666666666667,0.040650406504065,0.00840336134453781,0,0.056,0.0634920634920635,0.056910569105691,0.0166666666666667,0.00892857142857143,0.0483870967741935,0.0247933884297521,0.0330578512396694,0.00840336134453781,0.0166666666666667,0,0.040650406504065,0.0166666666666667,0.0247933884297521,0.056,0.056,0.0247933884297521,0.00840336134453781,0.0166666666666667,0.0327868852459016,0.0247933884297521,0.0169491525423729,0.056,0.0327868852459016,0.0327868852459016,0.078125
"adapt_alpha4",0.025,0.056,0.00854700854700855,0,0.078125,0.025,0.0330578512396694,0,0.0247933884297521,0.00840336134453781,0.040650406504065,0.0247933884297521,0.0327868852459016,0.0708661417322835,0.0852713178294574,0.00840336134453781,0.00869565217391304,0.078125,0.00840336134453781,0.0247933884297521,0.0166666666666667,0.0247933884297521,0.078125,0.0327868852459016,0.0166666666666667,0.0483870967741935,0.040650406504065,0.00840336134453781,0.0327868852459016,0.0166666666666667,0.0247933884297521,0.0327868852459016,0.0247933884297521,0,0.040650406504065,0.0483870967741935,0.0634920634920635,0.0330578512396694,0.00840336134453781,0.0166666666666667,0.0330578512396694,0.0327868852459016,0.0169491525423729,0.0247933884297521,0,0.0247933884297521,0.0333333333333333,0.00840336134453781,0.0166666666666667,0.0168067226890756,0.0247933884297521,0.040650406504065,0.0327868852459016,0.0708661417322835,0.0168067226890756,0.00840336134453781,0.0708661417322835,0,0.0247933884297521,0.0327868852459016,0.025,0.040650406504065,0.0247933884297521,0.138686131386861,0.0166666666666667,0.0327868852459016,0.0247933884297521,0.040650406504065,0.0336134453781513,0.040650406504065,0.0166666666666667,0.0483870967741935,0.00840336134453781,0.00840336134453781,0.0708661417322835,0.0708661417322835,0.10077519379845,0.0247933884297521,0.0087719298245614,0.0634920634920635,0.040650406504065,0.0330578512396694,0.0247933884297521,0.0166666666666667,0.0166666666666667,0.0483870967741935,0.0327868852459016,0.078125,0.078125,0.056,0.0247933884297521,0.0327868852459016,0.0634920634920635,0.0327868852459016,0.056,0.0168067226890756,0.0634920634920635,0.0327868852459016,0.0327868852459016,0.0923076923076923
"adapt_alpha5",0.025,0.0708661417322835,0.025,0.00847457627118644,0.078125,0.0930232558139535,0.0330578512396694,0.0327868852459016,0.0327868852459016,0.00840336134453781,0.0483870967741935,0.040650406504065,0.0327868852459016,0.0923076923076923,0.0852713178294574,0.00840336134453781,0.00854700854700855,0.078125,0.0166666666666667,0.056,0.0327868852459016,0.112781954887218,0.0852713178294574,0.040650406504065,0.0166666666666667,0.0483870967741935,0.040650406504065,0.00840336134453781,0.0327868852459016,0.0166666666666667,0.040650406504065,0.0483870967741935,0.0247933884297521,0,0.056,0.0483870967741935,0.078125,0.056,0.040650406504065,0.0247933884297521,0.040650406504065,0.0483870967741935,0.0247933884297521,0.040650406504065,0.0166666666666667,0.056,0.048780487804878,0.00840336134453781,0.040650406504065,0.0708661417322835,0.0247933884297521,0.040650406504065,0.0327868852459016,0.0708661417322835,0.0168067226890756,0.0166666666666667,0.0923076923076923,0.040650406504065,0.056,0.0327868852459016,0.0330578512396694,0.056,0.056,0.151079136690647,0.056,0.0483870967741935,0.0247933884297521,0.040650406504065,0.040983606557377,0.040650406504065,0.0166666666666667,0.0708661417322835,0.0166666666666667,0.0247933884297521,0.0852713178294574,0.0708661417322835,0.12781954887218,0.0327868852459016,0.0258620689655172,0.078125,0.040650406504065,0.040650406504065,0.040650406504065,0.0247933884297521,0.0166666666666667,0.0483870967741935,0.0327868852459016,0.078125,0.106060606060606,0.0708661417322835,0.0327868852459016,0.056,0.0708661417322835,0.0327868852459016,0.056,0.0327868852459016,0.0708661417322835,0.0483870967741935,0.040650406504065,0.0923076923076923
"adapt_alpha6",0.0483870967741935,0.078125,0.056,0.025,0.0923076923076923,0.0930232558139535,0.0330578512396694,0.0327868852459016,0.0327868852459016,0.00840336134453781,0.0634920634920635,0.0483870967741935,0.0327868852459016,0.0923076923076923,0.0852713178294574,0.0327868852459016,0.0333333333333333,0.078125,0.0327868852459016,0.0708661417322835,0.056,0.112781954887218,0.0852713178294574,0.040650406504065,0.0166666666666667,0.0483870967741935,0.0634920634920635,0.00840336134453781,0.0327868852459016,0.0166666666666667,0.0634920634920635,0.056,0.0327868852459016,0.0166666666666667,0.056,0.0708661417322835,0.078125,0.0634920634920635,0.040650406504065,0.0247933884297521,0.040650406504065,0.0483870967741935,0.040650406504065,0.0483870967741935,0.040650406504065,0.0634920634920635,0.048780487804878,0.00840336134453781,0.0708661417322835,0.0923076923076923,0.0247933884297521,0.040650406504065,0.0327868852459016,0.0708661417322835,0.025,0.0247933884297521,0.0923076923076923,0.040650406504065,0.0708661417322835,0.0634920634920635,0.0330578512396694,0.056,0.056,0.151079136690647,0.056,0.0483870967741935,0.0247933884297521,0.040650406504065,0.040983606557377,0.040650406504065,0.0247933884297521,0.0708661417322835,0.0247933884297521,0.0327868852459016,0.0923076923076923,0.078125,0.171428571428571,0.0327868852459016,0.0873015873015873,0.078125,0.040650406504065,0.056,0.040650406504065,0.0247933884297521,0.0166666666666667,0.0483870967741935,0.0327868852459016,0.078125,0.119402985074627,0.078125,0.0327868852459016,0.0634920634920635,0.0708661417322835,0.0708661417322835,0.0634920634920635,0.0327868852459016,0.078125,0.056,0.040650406504065,0.0923076923076923
"adapt_alpha7",0.0483870967741935,0.078125,0.056,0.0247933884297521,0.106060606060606,0.099236641221374,0.048780487804878,0.0327868852459016,0.056,0.0166666666666667,0.0708661417322835,0.0483870967741935,0.0483870967741935,0.106060606060606,0.0923076923076923,0.040650406504065,0.0413223140495868,0.078125,0.0483870967741935,0.106060606060606,0.125925925925926,0.112781954887218,0.099236641221374,0.0483870967741935,0.0247933884297521,0.056,0.0634920634920635,0.0166666666666667,0.040650406504065,0.0247933884297521,0.0634920634920635,0.0708661417322835,0.0327868852459016,0.0923076923076923,0.056,0.0708661417322835,0.099236641221374,0.0923076923076923,0.0483870967741935,0.0327868852459016,0.040650406504065,0.056,0.0483870967741935,0.056,0.0483870967741935,0.0708661417322835,0.0564516129032258,0.00840336134453781,0.0708661417322835,0.0923076923076923,0.0483870967741935,0.040650406504065,0.0327868852459016,0.0852713178294574,0.040983606557377,0.0852713178294574,0.106060606060606,0.040650406504065,0.099236641221374,0.0852713178294574,0.0330578512396694,0.0852713178294574,0.0708661417322835,0.151079136690647,0.056,0.0634920634920635,0.0247933884297521,0.0483870967741935,0.040983606557377,0.040650406504065,0.056,0.078125,0.040650406504065,0.056,0.0923076923076923,0.0923076923076923,0.171428571428571,0.0483870967741935,0.108527131782946,0.119402985074627,0.0634920634920635,0.0634920634920635,0.0634920634920635,0.0483870967741935,0.0166666666666667,0.0923076923076923,0.0327868852459016,0.099236641221374,0.132352941176471,0.099236641221374,0.056,0.0708661417322835,0.078125,0.0708661417322835,0.0634920634920635,0.040650406504065,0.078125,0.056,0.112781954887218,0.099236641221374
"adapt_alpha8",0.151079136690647,0.0852713178294574,0.0923076923076923,0.0247933884297521,0.106060606060606,0.119402985074627,0.048780487804878,0.0708661417322835,0.056,0.0166666666666667,0.0708661417322835,0.056,0.0634920634920635,0.112781954887218,0.112781954887218,0.0634920634920635,0.0852713178294574,0.099236641221374,0.078125,0.125925925925926,0.125925925925926,0.119402985074627,0.099236641221374,0.0483870967741935,0.0247933884297521,0.0634920634920635,0.0923076923076923,0.0166666666666667,0.040650406504065,0.056,0.078125,0.078125,0.0327868852459016,0.099236641221374,0.0708661417322835,0.0708661417322835,0.099236641221374,0.106060606060606,0.056,0.0327868852459016,0.0708661417322835,0.0634920634920635,0.0634920634920635,0.056,0.0634920634920635,0.0708661417322835,0.0714285714285714,0.00840336134453781,0.0852713178294574,0.0923076923076923,0.0708661417322835,0.099236641221374,0.040650406504065,0.099236641221374,0.0708661417322835,0.106060606060606,0.119402985074627,0.0483870967741935,0.112781954887218,0.0852713178294574,0.040983606557377,0.0852713178294574,0.0852713178294574,0.151079136690647,0.0634920634920635,0.078125,0.0327868852459016,0.0634920634920635,0.048780487804878,0.0634920634920635,0.078125,0.0923076923076923,0.040650406504065,0.112781954887218,0.112781954887218,0.099236641221374,0.171428571428571,0.0923076923076923,0.108527131782946,0.119402985074627,0.0708661417322835,0.0634920634920635,0.078125,0.0483870967741935,0.0166666666666667,0.112781954887218,0.0327868852459016,0.106060606060606,0.138686131386861,0.099236641221374,0.056,0.099236641221374,0.0852713178294574,0.078125,0.0634920634920635,0.056,0.0852713178294574,0.078125,0.112781954887218,0.106060606060606
"adapt_alpha9",0.169014084507042,0.0852713178294574,0.125925925925926,0.040650406504065,0.125925925925926,0.132352941176471,0.064,0.078125,0.056,0.0166666666666667,0.0708661417322835,0.056,0.0634920634920635,0.138686131386861,0.112781954887218,0.078125,0.099236641221374,0.125925925925926,0.078125,0.138686131386861,0.125925925925926,0.125925925925926,0.106060606060606,0.0483870967741935,0.0247933884297521,0.099236641221374,0.099236641221374,0.040650406504065,0.056,0.0634920634920635,0.078125,0.078125,0.040650406504065,0.125925925925926,0.078125,0.119402985074627,0.099236641221374,0.112781954887218,0.056,0.056,0.0708661417322835,0.0634920634920635,0.0634920634920635,0.0634920634920635,0.0634920634920635,0.0852713178294574,0.078125,0.0483870967741935,0.0852713178294574,0.099236641221374,0.0708661417322835,0.125925925925926,0.0483870967741935,0.099236641221374,0.0708661417322835,0.106060606060606,0.132352941176471,0.0483870967741935,0.125925925925926,0.0923076923076923,0.064,0.0852713178294574,0.0852713178294574,0.151079136690647,0.0634920634920635,0.078125,0.0483870967741935,0.078125,0.0714285714285714,0.0634920634920635,0.0923076923076923,0.0923076923076923,0.0483870967741935,0.119402985074627,0.163120567375887,0.106060606060606,0.171428571428571,0.0923076923076923,0.154411764705882,0.119402985074627,0.0708661417322835,0.0708661417322835,0.078125,0.056,0.0634920634920635,0.119402985074627,0.056,0.106060606060606,0.138686131386861,0.106060606060606,0.0708661417322835,0.106060606060606,0.0923076923076923,0.0852713178294574,0.078125,0.0634920634920635,0.0852713178294574,0.0923076923076923,0.112781954887218,0.138686131386861
"adapt_alpha10",0.174825174825175,0.0852713178294574,0.125925925925926,0.040650406504065,0.125925925925926,0.132352941176471,0.0714285714285714,0.078125,0.0708661417322835,0.040650406504065,0.099236641221374,0.0708661417322835,0.0708661417322835,0.144927536231884,0.112781954887218,0.106060606060606,0.119402985074627,0.125925925925926,0.078125,0.138686131386861,0.180555555555556,0.151079136690647,0.119402985074627,0.0483870967741935,0.0327868852459016,0.112781954887218,0.099236641221374,0.0708661417322835,0.056,0.0852713178294574,0.0852713178294574,0.078125,0.040650406504065,0.144927536231884,0.078125,0.119402985074627,0.125925925925926,0.125925925925926,0.0708661417322835,0.056,0.0708661417322835,0.0708661417322835,0.0634920634920635,0.0634920634920635,0.0634920634920635,0.0852713178294574,0.078125,0.0483870967741935,0.0923076923076923,0.099236641221374,0.078125,0.125925925925926,0.0483870967741935,0.099236641221374,0.0708661417322835,0.106060606060606,0.163120567375887,0.0483870967741935,0.125925925925926,0.106060606060606,0.0714285714285714,0.0923076923076923,0.0852713178294574,0.151079136690647,0.0634920634920635,0.0852713178294574,0.0483870967741935,0.106060606060606,0.0714285714285714,0.0634920634920635,0.119402985074627,0.112781954887218,0.0483870967741935,0.125925925925926,0.174825174825175,0.106060606060606,0.176056338028169,0.112781954887218,0.154411764705882,0.125925925925926,0.078125,0.0708661417322835,0.078125,0.0708661417322835,0.0634920634920635,0.132352941176471,0.078125,0.132352941176471,0.144927536231884,0.106060606060606,0.0708661417322835,0.106060606060606,0.132352941176471,0.0852713178294574,0.078125,0.0634920634920635,0.0852713178294574,0.112781954887218,0.119402985074627,0.144927536231884
