"","V1","V2","V3","V4"
"result.1",0.4,0,0.45,0.4
"result.2",0.36,0,0.23,0.22
"result.3",0.5,0,0.58,0.58
"result.4",0.48,0,0.57,0.56
"result.5",0.47,0,0.61,0.63
"result.6",0.43,0,0.48,0.46
"result.7",0.57,0,0.59,0.6
"result.8",0.45,0,0.47,0.44
"result.9",0.34,0,0.43,0.47
"result.10",0.49,0,0.5,0.53
"result.11",0.45,0,0.63,0.64
"result.12",0.54,0,0.72,0.71
"result.13",0.42,0,0.42,0.39
"result.14",0.49,0,0.53,0.53
"result.15",0.43,0,0.53,0.52
"result.16",0.55,0,0.6,0.6
"result.17",0.52,0,0.45,0.46
"result.18",0.45,0,0.63,0.64
"result.19",0.49,0,0.23,0.22
"result.20",0.46,0,0.45,0.49
"result.21",0.48,0,0.5,0.51
"result.22",0.36,0,0.39,0.39
"result.23",0.51,0,0.61,0.58
"result.24",0.46,0,0.5,0.46
"result.25",0.46,0,0.48,0.45
"result.26",0.51,0,0.57,0.63
"result.27",0.51,0,0.5,0.5
"result.28",0.52,0,0.53,0.53
"result.29",0.41,0,0.46,0.41
"result.30",0.49,0,0.47,0.46
"result.31",0.6,0,0.7,0.71
"result.32",0.51,0,0.64,0.63
"result.33",0.53,0,0.64,0.65
"result.34",0.4,0,0.56,0.55
"result.35",0.36,0,0.45,0.44
"result.36",0.44,0,0.49,0.48
"result.37",0.53,0,0.53,0.53
"result.38",0.43,0,0.55,0.55
"result.39",0.45,0,0.56,0.56
"result.40",0.52,0,0.6,0.6
"result.41",0.63,0,0.66,0.66
"result.42",0.47,0,0.54,0.55
"result.43",0.5,0,0.5,0.44
"result.44",0.51,0,0.55,0.58
"result.45",0.37,0,0.62,0.64
"result.46",0.62,0,0.63,0.61
"result.47",0.37,0,0.35,0.38
"result.48",0.55,0,0.64,0.63
"result.49",0.56,0,0.64,0.64
"result.50",0.4,0,0.45,0.45
"result.51",0.39,0,0.42,0.45
"result.52",0.36,0,0.22,0
"result.53",0.46,0,0.4,0.5
"result.54",0.57,0,0.65,0.62
"result.55",0.53,0,0.58,0.58
"result.56",0.53,0,0.58,0.58
"result.57",0.43,0,0.5,0.48
"result.58",0.52,0,0.54,0.55
"result.59",0.45,0,0,0
"result.60",0.47,0,0.61,0.61
"result.61",0.52,0,0.58,0.57
"result.62",0.53,0,0.57,0.55
"result.63",0.48,0,0.4,0.41
"result.64",0.57,0,0.62,0.62
"result.65",0.49,0,0.37,0.37
"result.66",0.46,0,0.58,0.58
"result.67",0.48,0,0.48,0.48
"result.68",0.46,0,0.5,0.53
"result.69",0.53,0,0.6,0.54
"result.70",0.58,0,0.61,0.59
"result.71",0.64,0,0.72,0.74
"result.72",0.63,0,0.65,0.65
"result.73",0.46,0,0.34,0.33
"result.74",0.47,0,0.51,0.51
"result.75",0.45,0,0.58,0.58
"result.76",0.45,0,0.57,0.61
"result.77",0.44,0,0.56,0.53
"result.78",0.45,0,0.49,0.52
"result.79",0.43,0,0.54,0.5
"result.80",0.53,0,0.53,0.53
"result.81",0.5,0,0.64,0.69
"result.82",0.56,0,0.56,0.56
"result.83",0.48,0,0.62,0.59
"result.84",0.46,0,0.57,0.56
"result.85",0.51,0,0.6,0.59
"result.86",0.58,0,0.63,0.64
"result.87",0.52,0,0.52,0.54
"result.88",0.33,0,0.51,0.51
"result.89",0.49,0,0.55,0.52
"result.90",0.48,0,0.62,0.57
"result.91",0.46,0,0.56,0.57
"result.92",0.49,0,0.51,0.56
"result.93",0.53,0,0.6,0.58
"result.94",0.41,0,0.42,0.43
"result.95",0.53,0,0.61,0.56
"result.96",0.47,0,0.56,0.56
"result.97",0.51,0,0.54,0.56
"result.98",0.53,0,0.55,0.59
"result.99",0.5,0,0.5,0.51
"result.100",0.57,0,0.6,0.6
