"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adapt_alpha1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0
"adapt_alpha2",0.0149253731343284,0.015625,0.0119047619047619,0.02,0.0317460317460317,0,0,0.0476190476190476,0.0379746835443038,0.0149253731343284,0,0,0,0,0,0.04,0.0307692307692308,0.0135135135135135,0.0151515151515152,0,0,0,0.0602409638554217,0.0303030303030303,0,0.0138888888888889,0.036144578313253,0.02,0,0,0,0,0,0.036144578313253,0,0.0289855072463768,0,0,0.0789473684210526,0.0348837209302326,0.0461538461538462,0,0,0.0357142857142857,0.0153846153846154,0,0.0196078431372549,0.025,0,0,0,0.0161290322580645,0.0649350649350649,0,0.043956043956044,0.0606060606060606,0,0,0.036036036036036,0.0384615384615385,0,0,0,0.032258064516129,0,0,0.0476190476190476,0,0.0178571428571429,0.0131578947368421,0.0153846153846154,0,0,0.0175438596491228,0.0161290322580645,0.0161290322580645,0.0181818181818182,0,0.0158730158730159,0,0.0405405405405405,0.0163934426229508,0.0147058823529412,0,0.0135135135135135,0.0153846153846154,0.0161290322580645,0.0117647058823529,0.025,0,0,0.0178571428571429,0.0344827586206897,0,0,0.117647058823529,0.0123456790123457,0.0365853658536585,0.0327868852459016,0.03125
"adapt_alpha3",0.0246913580246914,0.015625,0.0224719101123595,0.0198019801980198,0.0240963855421687,0,0,0.0540540540540541,0.0348837209302326,0.0117647058823529,0.0256410256410256,0,0,0,0,0.0549450549450549,0.0416666666666667,0.0128205128205128,0.0588235294117647,0.0434782608695652,0.0256410256410256,0,0.0588235294117647,0.0289855072463768,0,0.0138888888888889,0.0412371134020619,0.0256410256410256,0.0272727272727273,0.048780487804878,0,0.0238095238095238,0.05,0.0465116279069767,0,0.027027027027027,0.0208333333333333,0.127450980392157,0.0756302521008403,0.0340909090909091,0.0813953488372093,0.0128205128205128,0.028169014084507,0.0422535211267606,0.0298507462686567,0,0.0568181818181818,0.036144578313253,0,0,0.0588235294117647,0.0161290322580645,0.0823529411764706,0.012987012987013,0.058252427184466,0.0606060606060606,0,0.01,0.036036036036036,0.048780487804878,0.0135135135135135,0.0217391304347826,0,0.0441176470588235,0.0277777777777778,0.0533333333333333,0.051948051948052,0,0.0178571428571429,0.0126582278481013,0.0149253731343284,0,0,0.027027027027027,0.0256410256410256,0.0144927536231884,0.0147058823529412,0.0125,0.0131578947368421,0.0864197530864197,0.051948051948052,0.0147058823529412,0.0126582278481013,0,0.0128205128205128,0.0138888888888889,0.0384615384615385,0.0229885057471264,0.0449438202247191,0.027027027027027,0.06,0.0506329113924051,0.0444444444444444,0.0140845070422535,0.0103092783505155,0.12396694214876,0.0319148936170213,0.0454545454545455,0.04,0.0434782608695652
"adapt_alpha4",0.032967032967033,0.0153846153846154,0.0594059405940594,0.0462962962962963,0.0238095238095238,0,0.0126582278481013,0.0540540540540541,0.0459770114942529,0.0113636363636364,0.0238095238095238,0,0,0,0,0.0543478260869565,0.0375,0.0126582278481013,0.0652173913043478,0.0697674418604651,0.0594059405940594,0,0.0581395348837209,0.04,0.05,0.0476190476190476,0.0412371134020619,0.0365853658536585,0.0272727272727273,0.0481927710843374,0,0.0238095238095238,0.05,0.043956043956044,0,0.027027027027027,0.0545454545454545,0.128440366972477,0.0826446280991736,0.05,0.0957446808510638,0.0348837209302326,0.025974025974026,0.0512820512820513,0.0298507462686567,0,0.0638297872340425,0.0357142857142857,0,0,0.0588235294117647,0.0317460317460317,0.0804597701149425,0.0128205128205128,0.0660377358490566,0.0606060606060606,0,0.0099009900990099,0.036036036036036,0.0515463917525773,0.09,0.0188679245283019,0.00970873786407767,0.0441176470588235,0.119047619047619,0.0533333333333333,0.072289156626506,0.0175438596491228,0.0175438596491228,0.024390243902439,0.0149253731343284,0,0.0263157894736842,0.0266666666666667,0.0337078651685393,0.0144927536231884,0.0147058823529412,0.0114942528735632,0.0256410256410256,0.0833333333333333,0.05,0.0147058823529412,0.0238095238095238,0,0.021978021978022,0.024390243902439,0.037037037037037,0.0693069306930693,0.043956043956044,0.0253164556962025,0.06,0.0493827160493827,0.0495049504950495,0.012987012987013,0.0198019801980198,0.12396694214876,0.0319148936170213,0.0510204081632653,0.04,0.051948051948052
"adapt_alpha5",0.032967032967033,0.0298507462686567,0.0588235294117647,0.0458715596330275,0.0238095238095238,0.0246913580246914,0.0126582278481013,0.0540540540540541,0.0631578947368421,0.05,0.0666666666666667,0,0,0,0.0375,0.0638297872340425,0.0555555555555556,0.0126582278481013,0.0652173913043478,0.0784313725490196,0.0594059405940594,0.0158730158730159,0.115384615384615,0.04,0.0747663551401869,0.0454545454545455,0.0408163265306122,0.0365853658536585,0.0446428571428571,0.043956043956044,0.0142857142857143,0.0309278350515464,0.0416666666666667,0.0543478260869565,0.0410958904109589,0.027027027027027,0.0674157303370786,0.133928571428571,0.0901639344262295,0.0747663551401869,0.102040816326531,0.0543478260869565,0.025,0.0512820512820513,0.028169014084507,0.0144927536231884,0.0625,0.07,0.0140845070422535,0,0.0645161290322581,0.0555555555555556,0.0804597701149425,0.0121951219512195,0.131147540983607,0.0579710144927536,0,0.00925925925925926,0.0353982300884956,0.0673076923076923,0.106796116504854,0.0298507462686567,0.0185185185185185,0.0547945205479452,0.113636363636364,0.0533333333333333,0.101123595505618,0.0357142857142857,0.0232558139534884,0.021978021978022,0.0289855072463768,0,0.0617283950617284,0.025,0.03125,0.0136986301369863,0.0147058823529412,0.0114942528735632,0.0333333333333333,0.0833333333333333,0.0459770114942529,0.0119047619047619,0.0344827586206897,0,0.0319148936170213,0.0240963855421687,0.0365853658536585,0.0740740740740741,0.0421052631578947,0.024390243902439,0.06,0.0561797752808989,0.0673076923076923,0.0333333333333333,0.0384615384615385,0.131147540983607,0.0315789473684211,0.05,0.04,0.0595238095238095
"adapt_alpha6",0.06,0.0465116279069767,0.0588235294117647,0.0545454545454545,0.032258064516129,0.0352941176470588,0.0568181818181818,0.0512820512820513,0.0686274509803922,0.0594059405940594,0.0752688172043011,0.0470588235294118,0,0,0.0555555555555556,0.0721649484536082,0.0808080808080808,0.0126582278481013,0.0645161290322581,0.0784313725490196,0.058252427184466,0.0294117647058824,0.115384615384615,0.0394736842105263,0.117647058823529,0.0449438202247191,0.0408163265306122,0.043956043956044,0.0598290598290598,0.043956043956044,0.0263157894736842,0.0306122448979592,0.0677966101694915,0.0645161290322581,0.051948051948052,0.0752688172043011,0.0666666666666667,0.141592920353982,0.0901639344262295,0.073394495412844,0.102040816326531,0.0645161290322581,0.025,0.0941176470588235,0.0547945205479452,0.0470588235294118,0.0625,0.0792079207920792,0.032967032967033,0,0.09,0.074468085106383,0.106796116504854,0.0232558139534884,0.137096774193548,0.0563380281690141,0,0.018348623853211,0.0521739130434783,0.0673076923076923,0.114285714285714,0.0298507462686567,0.0272727272727273,0.0526315789473684,0.113636363636364,0.0641025641025641,0.0978260869565217,0.032967032967033,0.0232558139534884,0.0412371134020619,0.0253164556962025,0,0.14,0.025,0.104347826086957,0.0652173913043478,0.0133333333333333,0.0333333333333333,0.04,0.0909090909090909,0.0459770114942529,0.0117647058823529,0.0454545454545455,0,0.03125,0.0526315789473684,0.0357142857142857,0.0695652173913043,0.0515463917525773,0.024390243902439,0.0761904761904762,0.0561797752808989,0.0740740740740741,0.0537634408602151,0.0380952380952381,0.131147540983607,0.0315789473684211,0.0495049504950495,0.0512820512820513,0.0681818181818182
"adapt_alpha7",0.0666666666666667,0.0674157303370786,0.0588235294117647,0.0737704918032787,0.0606060606060606,0.0344827586206897,0.0568181818181818,0.0609756097560976,0.0686274509803922,0.0594059405940594,0.0752688172043011,0.0470588235294118,0,0.0222222222222222,0.0721649484536082,0.0714285714285714,0.11214953271028,0.0229885057471264,0.0645161290322581,0.0769230769230769,0.091743119266055,0.0294117647058824,0.147826086956522,0.0697674418604651,0.117647058823529,0.10377358490566,0.0485436893203883,0.0510204081632653,0.0672268907563025,0.0531914893617021,0.0543478260869565,0.0303030303030303,0.0677966101694915,0.0625,0.051948051948052,0.0833333333333333,0.0638297872340425,0.141592920353982,0.124031007751938,0.0900900900900901,0.108910891089109,0.0816326530612245,0.0246913580246914,0.0941176470588235,0.0526315789473684,0.0549450549450549,0.0625,0.0792079207920792,0.032967032967033,0,0.09,0.144144144144144,0.12037037037037,0.0549450549450549,0.137096774193548,0.0533333333333333,0.0210526315789474,0.0344827586206897,0.0603448275862069,0.165289256198347,0.114285714285714,0.0333333333333333,0.036036036036036,0.0506329113924051,0.112359550561798,0.0632911392405063,0.125,0.0425531914893617,0.0232558139534884,0.0510204081632653,0.0340909090909091,0,0.147058823529412,0.0645161290322581,0.103448275862069,0.0652173913043478,0.012987012987013,0.0594059405940594,0.0388349514563107,0.114285714285714,0.0454545454545455,0.0117647058823529,0.0555555555555556,0,0.0388349514563107,0.0520833333333333,0.0357142857142857,0.0775862068965517,0.0612244897959184,0.0240963855421687,0.101851851851852,0.0638297872340425,0.0973451327433628,0.0531914893617021,0.0826446280991736,0.138211382113821,0.0510204081632653,0.0495049504950495,0.0512820512820513,0.0674157303370786
"adapt_alpha8",0.0660377358490566,0.0860215053763441,0.0769230769230769,0.109375,0.0606060606060606,0.0344827586206897,0.0568181818181818,0.0595238095238095,0.0679611650485437,0.0594059405940594,0.0851063829787234,0.0470588235294118,0,0.0617283950617284,0.0721649484536082,0.08,0.11214953271028,0.0549450549450549,0.0980392156862745,0.0769230769230769,0.091743119266055,0.0704225352112676,0.161016949152542,0.09,0.152,0.10377358490566,0.0555555555555556,0.07,0.0672268907563025,0.0666666666666667,0.0638297872340425,0.0288461538461538,0.118421052631579,0.0882352941176471,0.127450980392157,0.101851851851852,0.0631578947368421,0.141592920353982,0.130769230769231,0.087719298245614,0.117647058823529,0.0891089108910891,0.0568181818181818,0.0941176470588235,0.0512820512820513,0.0543478260869565,0.08,0.087378640776699,0.0520833333333333,0.0576923076923077,0.0980392156862745,0.144144144144144,0.12037037037037,0.0549450549450549,0.146153846153846,0.048780487804878,0.04,0.0344827586206897,0.0909090909090909,0.165289256198347,0.122641509433962,0.0333333333333333,0.0350877192982456,0.0476190476190476,0.127659574468085,0.120879120879121,0.122448979591837,0.0520833333333333,0.0340909090909091,0.0505050505050505,0.0333333333333333,0,0.144230769230769,0.0638297872340425,0.116666666666667,0.0645161290322581,0.012987012987013,0.0594059405940594,0.0377358490566038,0.12037037037037,0.0776699029126214,0.0117647058823529,0.0549450549450549,0,0.0560747663551402,0.0618556701030928,0.0357142857142857,0.0847457627118644,0.0857142857142857,0.0357142857142857,0.1,0.0631578947368421,0.103448275862069,0.0606060606060606,0.0894308943089431,0.144,0.0776699029126214,0.0495049504950495,0.075,0.0752688172043011
"adapt_alpha9",0.0660377358490566,0.0957446808510638,0.0761904761904762,0.141791044776119,0.0693069306930693,0.0842105263157895,0.0957446808510638,0.0705882352941176,0.0679611650485437,0.0594059405940594,0.0792079207920792,0.0459770114942529,0.0108695652173913,0.0769230769230769,0.0721649484536082,0.0857142857142857,0.11214953271028,0.0721649484536082,0.104761904761905,0.121739130434783,0.1,0.0833333333333333,0.161016949152542,0.09,0.158730158730159,0.110091743119266,0.126050420168067,0.0882352941176471,0.0813008130081301,0.0666666666666667,0.0631578947368421,0.0471698113207547,0.202127659574468,0.087378640776699,0.12621359223301,0.123893805309735,0.0631578947368421,0.14406779661017,0.161764705882353,0.116666666666667,0.141592920353982,0.157894736842105,0.0666666666666667,0.178217821782178,0.0617283950617284,0.0531914893617021,0.08,0.110091743119266,0.0520833333333333,0.0571428571428571,0.0970873786407767,0.144144144144144,0.12037037037037,0.0549450549450549,0.175182481751825,0.0561797752808989,0.0964912280701754,0.0731707317073171,0.0975609756097561,0.165289256198347,0.142857142857143,0.0333333333333333,0.0593220338983051,0.0465116279069767,0.127659574468085,0.125,0.131313131313131,0.0515463917525773,0.0337078651685393,0.0776699029126214,0.0467289719626168,0,0.144230769230769,0.0625,0.116666666666667,0.074468085106383,0.0476190476190476,0.0594059405940594,0.0373831775700935,0.147826086956522,0.0952380952380952,0.0224719101123595,0.08,0,0.0636363636363636,0.06,0.0588235294117647,0.0847457627118644,0.0857142857142857,0.0357142857142857,0.1,0.0721649484536082,0.103448275862069,0.06,0.088,0.149606299212598,0.137096774193548,0.0495049504950495,0.075,0.0714285714285714
"adapt_alpha10",0.0892857142857143,0.107843137254902,0.0754716981132075,0.141791044776119,0.0693069306930693,0.0927835051546392,0.09375,0.0978260869565217,0.0849056603773585,0.0594059405940594,0.0769230769230769,0.0459770114942529,0.0108695652173913,0.112244897959184,0.0714285714285714,0.0857142857142857,0.117117117117117,0.0721649484536082,0.113207547169811,0.121739130434783,0.0990990990990991,0.0833333333333333,0.161016949152542,0.114285714285714,0.165354330708661,0.123893805309735,0.125,0.0970873786407767,0.088,0.0666666666666667,0.0618556701030928,0.0614035087719298,0.202127659574468,0.118181818181818,0.125,0.146551724137931,0.0857142857142857,0.142857142857143,0.161764705882353,0.116666666666667,0.206106870229008,0.157894736842105,0.0769230769230769,0.186274509803922,0.0609756097560976,0.0526315789473684,0.0961538461538462,0.125,0.0520833333333333,0.0566037735849057,0.156521739130435,0.144144144144144,0.12037037037037,0.0543478260869565,0.175182481751825,0.108910891089109,0.0964912280701754,0.0731707317073171,0.0975609756097561,0.17741935483871,0.150442477876106,0.0531914893617021,0.0672268907563025,0.0459770114942529,0.127659574468085,0.137254901960784,0.131313131313131,0.0510204081632653,0.043956043956044,0.0776699029126214,0.0810810810810811,0,0.150943396226415,0.0721649484536082,0.115702479338843,0.0891089108910891,0.0568181818181818,0.0686274509803922,0.0373831775700935,0.153846153846154,0.141592920353982,0.0326086956521739,0.0882352941176471,0,0.0630630630630631,0.0594059405940594,0.0588235294117647,0.0847457627118644,0.128205128205128,0.0659340659340659,0.106194690265487,0.0952380952380952,0.102564102564103,0.06,0.0952380952380952,0.149606299212598,0.136,0.0495049504950495,0.0843373493975904,0.0961538461538462
