"","V1","V2","V3","V4"
"result.1",0.89,0,1,1
"result.2",0.86,0,0.99,0.99
"result.3",0.86,0,0.97,0.98
"result.4",0.87,0,0.99,0.99
"result.5",0.89,0,0.98,0.98
"result.6",0.92,0,0.99,0.99
"result.7",0.84,0,0.99,0.99
"result.8",0.95,0,1,1
"result.9",0.87,0,0.99,0.99
"result.10",0.87,0,1,1
"result.11",0.9,0,0.98,0.98
"result.12",0.94,0,0.99,0.99
"result.13",0.88,0,0.98,0.98
"result.14",0.85,0,0.98,0.98
"result.15",0.86,0,0.99,0.99
"result.16",0.88,0,1,1
"result.17",0.87,0,0.99,0.98
"result.18",0.9,0,1,1
"result.19",0.92,0,0.98,0.98
"result.20",0.88,0,1,1
"result.21",0.91,0,1,1
"result.22",0.82,0,0.98,0.98
"result.23",0.89,0,0.99,0.99
"result.24",0.86,0,0.99,0.99
"result.25",0.88,0,1,1
"result.26",0.85,0,0.99,0.99
"result.27",0.87,0,1,1
"result.28",0.86,0,0.98,0.98
"result.29",0.9,0,1,1
"result.30",0.9,0,1,1
"result.31",0.9,0,1,1
"result.32",0.86,0,1,1
"result.33",0.83,0,0.99,0.99
"result.34",0.84,0,0.98,0.98
"result.35",0.87,0,1,1
"result.36",0.87,0,1,1
"result.37",0.88,0,0.98,0.98
"result.38",0.86,0,0.99,0.99
"result.39",0.88,0,1,1
"result.40",0.87,0,0.99,0.98
"result.41",0.9,0,0.99,0.99
"result.42",0.86,0,0.99,0.99
"result.43",0.83,0,1,1
"result.44",0.89,0,1,1
"result.45",0.86,0,1,1
"result.46",0.84,0,0.98,0.98
"result.47",0.81,0,0.98,0.98
"result.48",0.87,0,0.99,0.99
"result.49",0.92,0,0.99,0.99
"result.50",0.86,0,1,1
"result.51",0.86,0,0.99,0.99
"result.52",0.84,0,0.98,0.99
"result.53",0.83,0,1,1
"result.54",0.88,0,1,1
"result.55",0.91,0,1,1
"result.56",0.87,0,1,1
"result.57",0.76,0,1,1
"result.58",0.86,0,0.99,0.99
"result.59",0.9,0,0.99,0.99
"result.60",0.91,0,1,1
"result.61",0.84,0,0.99,0.99
"result.62",0.86,0,0.99,0.99
"result.63",0.89,0,1,1
"result.64",0.9,0,0.96,0.96
"result.65",0.9,0,1,1
"result.66",0.88,0,0.99,0.99
"result.67",0.84,0,0.98,0.98
"result.68",0.91,0,1,1
"result.69",0.86,0,0.99,0.99
"result.70",0.83,0,0.97,0.97
"result.71",0.84,0,1,1
"result.72",0.87,0,0.97,0.97
"result.73",0.89,0,0.99,0.99
"result.74",0.86,0,0.99,1
"result.75",0.88,0,0.99,0.99
"result.76",0.85,0,0.98,0.98
"result.77",0.91,0,0.97,0.97
"result.78",0.92,0,1,1
"result.79",0.89,0,0.99,0.99
"result.80",0.92,0,1,1
"result.81",0.91,0,1,1
"result.82",0.85,0,0.98,0.98
"result.83",0.84,0,0.97,0.97
"result.84",0.89,0,0.99,0.99
"result.85",0.79,0,0.95,0.95
"result.86",0.85,0,0.99,0.99
"result.87",0.88,0,0.98,0.99
"result.88",0.9,0,0.99,0.99
"result.89",0.82,0,0.99,0.99
"result.90",0.91,0,0.98,0.98
"result.91",0.87,0,1,1
"result.92",0.89,0,1,1
"result.93",0.87,0,1,1
"result.94",0.91,0,0.99,0.99
"result.95",0.86,0,0.99,0.99
"result.96",0.9,0,1,1
"result.97",0.86,0,1,1
"result.98",0.87,0,0.99,1
"result.99",0.93,0,1,1
"result.100",0.93,0,0.99,0.99
