"","V1","V2","V3","V4"
"result.1",0.29,0,0.41,0.35
"result.2",0.3,0,0.65,0.64
"result.3",0.38,0,0.64,0.64
"result.4",0.22,0,0.51,0.43
"result.5",0.25,0,0.33,0.34
"result.6",0.24,0,0.56,0.55
"result.7",0.25,0,0.34,0.34
"result.8",0.45,0,0.64,0.61
"result.9",0.32,0,0.58,0.58
"result.10",0.33,0,0.58,0.56
"result.11",0.41,0,0.54,0.56
"result.12",0.36,0,0.54,0.51
"result.13",0.27,0,0.41,0.47
"result.14",0.35,0,0.6,0.6
"result.15",0.36,0,0.55,0.53
"result.16",0.31,0,0.6,0.6
"result.17",0.44,0,0.6,0.59
"result.18",0.3,0,0.63,0.61
"result.19",0.31,0,0.59,0.59
"result.20",0.21,0,0.43,0.37
"result.21",0.37,0,0.63,0.61
"result.22",0.27,0,0.48,0.42
"result.23",0.33,0,0.58,0.52
"result.24",0.36,0,0.56,0.57
"result.25",0.31,0,0.48,0.5
"result.26",0.37,0,0.49,0.53
"result.27",0.25,0,0.55,0.54
"result.28",0.41,0,0.57,0.61
"result.29",0.37,0,0.62,0.61
"result.30",0.3,0,0.52,0.45
"result.31",0.29,0,0.53,0.49
"result.32",0.42,0,0.63,0.57
"result.33",0.39,0,0.66,0.64
"result.34",0.38,0,0.53,0.55
"result.35",0.38,0,0.52,0.6
"result.36",0.33,0,0.43,0.39
"result.37",0.3,0,0.43,0.33
"result.38",0.41,0,0.61,0.61
"result.39",0.47,0,0.62,0.62
"result.40",0.38,0,0.57,0.5
"result.41",0.28,0,0.41,0.42
"result.42",0.22,0,0.38,0.45
"result.43",0.31,0,0.47,0.5
"result.44",0.36,0,0.57,0.52
"result.45",0.28,0,0.4,0.42
"result.46",0.36,0,0.63,0.58
"result.47",0.45,0,0.56,0.51
"result.48",0.48,0,0.69,0.64
"result.49",0.33,0,0.5,0.52
"result.50",0.36,0,0.59,0.57
"result.51",0.39,0,0.62,0.59
"result.52",0.33,0,0.48,0.47
"result.53",0.39,0,0.59,0.53
"result.54",0.46,0,0.67,0.67
"result.55",0.26,0,0.36,0.38
"result.56",0.34,0,0.64,0.64
"result.57",0.3,0,0.49,0.47
"result.58",0.36,0,0.53,0.53
"result.59",0.39,0,0.64,0.63
"result.60",0.36,0,0.44,0.48
"result.61",0.47,0,0.72,0.65
"result.62",0.24,0,0.57,0.6
"result.63",0.31,0,0.55,0.47
"result.64",0.43,0,0.57,0.57
"result.65",0.35,0,0.43,0.5
"result.66",0.39,0,0.57,0.52
"result.67",0.31,0,0.62,0.57
"result.68",0.4,0,0.55,0.56
"result.69",0.36,0,0.56,0.49
"result.70",0.36,0,0.55,0.5
"result.71",0.3,0,0.66,0.64
"result.72",0.32,0,0.62,0.55
"result.73",0.43,0,0.6,0.59
"result.74",0.29,0,0.59,0.59
"result.75",0.29,0,0.5,0.54
"result.76",0.34,0,0.43,0.47
"result.77",0.28,0,0.5,0.47
"result.78",0.4,0,0.68,0.68
"result.79",0.35,0,0.61,0.57
"result.80",0.29,0,0.55,0.56
"result.81",0.29,0,0.36,0.41
"result.82",0.45,0,0.63,0.63
"result.83",0.2,0,0.35,0.39
"result.84",0.39,0,0.57,0.56
"result.85",0.47,0,0.68,0.61
"result.86",0.43,0,0.63,0.65
"result.87",0.37,0,0.6,0.57
"result.88",0.43,0,0.66,0.56
"result.89",0.38,0,0.57,0.56
"result.90",0.27,0,0.56,0.55
"result.91",0.37,0,0.47,0.44
"result.92",0.38,0,0.49,0.49
"result.93",0.44,0,0.69,0.58
"result.94",0.45,0,0.66,0.61
"result.95",0.37,0,0.59,0.49
"result.96",0.27,0,0.5,0.44
"result.97",0.3,0,0.5,0.51
"result.98",0.36,0,0.59,0.6
"result.99",0.25,0,0.62,0.54
"result.100",0.35,0,0.54,0.51
