"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.5541,0.5462,0.542,0.5307,0.4961,0.4785,0.4222,0.3224,0.11
"2",0.2041,0.0517,0,0,0,0,0,0,0
"3",0.9304,0.9285,0.932,0.9294,0.9289,0.9273,0.927900000000001,0.9271,0.9309
"4",0.9306,0.9287,0.9326,0.928900000000001,0.9293,0.9254,0.9272,0.9162,0.8954
