"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.00129459734964322,0.00166666666666667,0,0.0075403417084725,0.00535093324429116,0,0.00654336889965339,0.00838185596881563,0.00851292556398836
"2",0.0168219767973349,0.0148611111111111,0,0.0155443184738613,0.0116934868844034,0.0107705785777193,0.0160421662596745,0.0139539391517658,0.0195444946539897
"3",0.0294735032781354,0.0122007575757576,0.00533183072656757,0.0253913710626519,0.018155732636282,0.0214684532914362,0.0242809158936298,0.0205831728323052,0.028018095830338
"4",0.0369850107048909,0.0224845611904435,0.0155031103131697,0.0339828116944151,0.0242390342431905,0.034132870031083,0.0349861628912607,0.0272542973581665,0.0386825132829163
"5",0.0455957487265884,0.0299545999236402,0.0323700479555755,0.0436800719680737,0.032221219709361,0.0476382467432785,0.0504201072213787,0.0339485817292755,0.0509573040556645
"6",0.0561277828126586,0.0430666351192667,0.0392074197735283,0.0536038373248273,0.038873470305125,0.0585520951264327,0.0597693524286857,0.0414670359560968,0.060341586735894
"7",0.0664512564500226,0.051549880631924,0.0496995854084629,0.0658680754400591,0.046234033898233,0.0682017468900951,0.0696674157478295,0.0501241549924507,0.0702631052927405
"8",0.0767085056517371,0.0563956767776427,0.0582964204930653,0.0785830276866096,0.0523399358390268,0.0779264898175744,0.0815638704293707,0.0575717750861601,0.0818690063165859
"9",0.089070527494458,0.0667958652886171,0.0691021798880514,0.0866135499758195,0.0580396183600732,0.0895485306392504,0.0896059938633983,0.0650379165690788,0.0912580856533069
"10",0.0976922284865311,0.0735918526206149,0.0807533742188095,0.0974729331130376,0.0653909576485581,0.0981486090378625,0.0971995343265362,0.0724208355957097,0.102925644917381
"11",0.107155354261573,0.0871589100991269,0.0907515450042932,0.108522622333521,0.0721870143000122,0.10670931071631,0.10906209050449,0.0794634104381655,0.109281071292806
"12",0.115187659402843,0.0974339066559254,0.0986764480490398,0.120260248422938,0.0796588099146781,0.118889954693306,0.121370863951463,0.0866525900338991,0.118859651508614
"13",0.126453134937978,0.103363605094826,0.110289046650587,0.127895865845859,0.0883718022345257,0.125824350426422,0.132100439684883,0.0946769607879643,0.129248105034298
"14",0.13569336654347,0.106424861723718,0.124275931769249,0.138256684351547,0.0983351323333867,0.133867144485948,0.142155124472126,0.10087140286802,0.139812717152114
"15",0.143873633794097,0.113783886561588,0.133461159374534,0.145430485839857,0.106258676778368,0.143454663420372,0.151879812163053,0.109085311134644,0.150352708657714
"16",0.153090717830836,0.118691114537477,0.145138987957984,0.155473035094012,0.114748105146148,0.150953015033646,0.162823413584941,0.117887358606744,0.161367556650869
"17",0.162717217397235,0.120755905568258,0.153413162473021,0.166458300472047,0.12091809757542,0.160513216316081,0.173095216860175,0.12475457662038,0.171069007513858
"18",0.172894148224442,0.12725149187337,0.162589427118694,0.175551027290804,0.127664708306471,0.170629674759077,0.183484546213491,0.131905649394888,0.183715912769363
"19",0.181952867900987,0.133077790449206,0.172688150639739,0.185560434549073,0.134221241052535,0.180256115130436,0.195541530818856,0.137654430010436,0.193365833586684
"20",0.193302724798722,0.136820146436916,0.18419182042426,0.198608318448883,0.14230496286356,0.190324504873679,0.203161913255913,0.145476274631186,0.203470613305346
"21",0.203061223685015,0.142580272600996,0.192587797541344,0.206476916802428,0.150093246840597,0.202054729003586,0.212355022330586,0.153651219667086,0.210472021508862
"22",0.212211642659385,0.152048526658867,0.200659847626086,0.217133686982556,0.157212300129508,0.212598342599464,0.224903550291928,0.161291839926716,0.220293559322963
"23",0.220976973296031,0.158025663311627,0.209583540433362,0.227481292499914,0.164650149642658,0.224149330321023,0.234658681926852,0.169324881493167,0.231434250238893
"24",0.232117320486293,0.168941286192847,0.219892593601934,0.236602313805871,0.173701937499466,0.233661796385162,0.243346039573234,0.177367616202044,0.239009969255453
"25",0.243552663797424,0.177499398667513,0.235800873851823,0.245428359124591,0.177970105915646,0.242541299581454,0.253465987993747,0.184081124165491,0.25063983687461
"26",0.253038670599634,0.185876363152024,0.242292941523437,0.252031893591432,0.186021866083357,0.250997570075237,0.262621975437006,0.191804948827863,0.258261479587123
"27",0.267301514284033,0.196337206560485,0.250085793173691,0.260824325899546,0.193151488340301,0.264739216450017,0.272391754210997,0.19946092924122,0.27031805030025
"28",0.277499630839393,0.201550273798885,0.261801066935821,0.269766160381975,0.202825395487142,0.275001248003871,0.282166158480681,0.207163634143016,0.281907261769221
"29",0.288030361477954,0.209459168107917,0.273192315205189,0.276901335974281,0.208764639785999,0.28484533559152,0.290187985629186,0.214319505752697,0.291447010806622
"30",0.296568680747487,0.215659254210057,0.282586847486211,0.289955542502048,0.21644110148505,0.297174019926122,0.297733667589216,0.221418232198839,0.300383693272651
