"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adapt_alpha1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha2",0,0,0,0.0181818181818182,0.0476190476190476,0,0,0,0.048780487804878,0,0,0,0,0,0,0.0384615384615385,0.0675675675675676,0.015625,0.0625,0.05,0,0,0,0,0.0740740740740741,0,0,0.0392156862745098,0.0377358490566038,0,0.0363636363636364,0,0,0.0980392156862745,0.0181818181818182,0,0,0,0,0,0,0.0909090909090909,0.0352941176470588,0,0,0.0857142857142857,0,0.0188679245283019,0,0.02,0,0,0,0,0,0.0188679245283019,0.0185185185185185,0.0735294117647059,0,0,0,0,0,0.0422535211267606,0,0,0.0434782608695652,0,0.037037037037037,0,0,0,0,0,0.117647058823529,0.0410958904109589,0,0.0153846153846154,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0161290322580645,0,0,0,0.0555555555555556,0.0185185185185185,0,0,0,0,0.0571428571428571,0
"adapt_alpha3",0.027027027027027,0,0.027027027027027,0.0181818181818182,0.0694444444444444,0.04,0.027027027027027,0,0.0581395348837209,0.0147058823529412,0.0416666666666667,0,0,0,0,0.0384615384615385,0.0649350649350649,0.015625,0.0571428571428571,0.05,0,0.024390243902439,0,0,0.0740740740740741,0,0,0.0392156862745098,0.0377358490566038,0.0227272727272727,0.0595238095238095,0.0481927710843374,0,0.0980392156862745,0.0181818181818182,0,0,0,0.0253164556962025,0.0434782608695652,0,0.0972222222222222,0.0888888888888889,0,0,0.0857142857142857,0,0.0188679245283019,0,0.02,0,0,0,0.121621621621622,0,0.0188679245283019,0.107843137254902,0.0714285714285714,0,0,0,0,0.0208333333333333,0.0649350649350649,0,0,0.0428571428571429,0.0735294117647059,0.0597014925373134,0.0238095238095238,0,0,0,0,0.108108108108108,0.0384615384615385,0.0204081632653061,0.0266666666666667,0,0,0.0652173913043478,0,0,0,0.1,0,0.0694444444444444,0,0.0161290322580645,0.0476190476190476,0,0,0.0555555555555556,0.0185185185185185,0,0,0,0.0277777777777778,0.0649350649350649,0
"adapt_alpha4",0.0357142857142857,0.0192307692307692,0.0491803278688525,0.04,0.0641025641025641,0.04,0.0246913580246914,0,0.0795454545454545,0.0147058823529412,0.032258064516129,0,0,0,0,0.0350877192982456,0.0609756097560976,0.015625,0.0571428571428571,0.0512820512820513,0,0.024390243902439,0,0,0.0933333333333333,0.0333333333333333,0.02,0.0483870967741935,0.0377358490566038,0.0545454545454545,0.0681818181818182,0.0588235294117647,0.0657894736842105,0.0757575757575758,0.0158730158730159,0.0392156862745098,0,0,0.0348837209302326,0.0434782608695652,0,0.0972222222222222,0.0888888888888889,0.0172413793103448,0.037037037037037,0.0857142857142857,0,0.0363636363636364,0.0303030303030303,0.02,0.0375,0,0,0.125,0,0.0185185185185185,0.138888888888889,0.072289156626506,0,0,0.03125,0.0163934426229508,0.0384615384615385,0.0731707317073171,0.0181818181818182,0,0.0428571428571429,0.0933333333333333,0.0597014925373134,0.0483870967741935,0.0392156862745098,0.0196078431372549,0.0181818181818182,0,0.101123595505618,0.0375,0.0483870967741935,0.0357142857142857,0,0,0.0652173913043478,0,0,0,0.1,0,0.141304347826087,0,0.0153846153846154,0.0476190476190476,0.0178571428571429,0,0.0793650793650794,0.0303030303030303,0,0,0,0.0277777777777778,0.0759493670886076,0
"adapt_alpha5",0.0655737704918033,0.0441176470588235,0.0447761194029851,0.04,0.0641025641025641,0.04,0.024390243902439,0,0.1,0.0144927536231884,0.0987654320987654,0,0,0,0,0.0333333333333333,0.0609756097560976,0.0289855072463768,0.0571428571428571,0.05,0,0.0410958904109589,0,0,0.0933333333333333,0.048780487804878,0.0303030303030303,0.0483870967741935,0.0377358490566038,0.0545454545454545,0.0842105263157895,0.0581395348837209,0.0657894736842105,0.0810810810810811,0.0144927536231884,0.0392156862745098,0.025,0,0.0348837209302326,0.0408163265306122,0,0.0972222222222222,0.111111111111111,0.0158730158730159,0.0454545454545455,0.0845070422535211,0,0.0363636363636364,0.0449438202247191,0.0333333333333333,0.0352941176470588,0,0,0.136363636363636,0,0.0158730158730159,0.138888888888889,0.0941176470588235,0,0,0.0222222222222222,0.0294117647058824,0.0384615384615385,0.0731707317073171,0.0181818181818182,0,0.0357142857142857,0.125,0.0588235294117647,0.0434782608695652,0.0392156862745098,0.0196078431372549,0.0181818181818182,0,0.111111111111111,0.0595238095238095,0.0704225352112676,0.0454545454545455,0,0,0.139784946236559,0,0.025,0.0476190476190476,0.0985915492957746,0,0.147368421052632,0.125,0.0149253731343284,0.0434782608695652,0.0795454545454545,0.0163934426229508,0.0909090909090909,0.0571428571428571,0,0,0,0.0958904109589041,0.0740740740740741,0
"adapt_alpha6",0.0655737704918033,0.0416666666666667,0.0447761194029851,0.104651162790698,0.0641025641025641,0.0526315789473684,0.024390243902439,0,0.0989010989010989,0.0142857142857143,0.0987654320987654,0.0136986301369863,0,0.0714285714285714,0,0.0333333333333333,0.0609756097560976,0.0405405405405405,0.0967741935483871,0.05,0,0.0941176470588235,0,0,0.0921052631578947,0.048780487804878,0.038961038961039,0.0833333333333333,0.0447761194029851,0.0689655172413793,0.0891089108910891,0.0574712643678161,0.0769230769230769,0.119047619047619,0.0384615384615385,0.0363636363636364,0.0657894736842105,0,0.0348837209302326,0.0377358490566038,0,0.106666666666667,0.137614678899083,0.0410958904109589,0.0454545454545455,0.08,0,0.0363636363636364,0.0531914893617021,0.0333333333333333,0.0882352941176471,0,0.04,0.134831460674157,0,0.0140845070422535,0.186440677966102,0.104651162790698,0.0188679245283019,0,0.02,0.0289855072463768,0.0563380281690141,0.0731707317073171,0.0169491525423729,0,0.0652173913043478,0.125,0.0579710144927536,0.0684931506849315,0.0392156862745098,0.0188679245283019,0.0178571428571429,0,0.111111111111111,0.0588235294117647,0.0675675675675676,0.0659340659340659,0,0,0.139784946236559,0.0256410256410256,0.025,0.0476190476190476,0.0985915492957746,0.0178571428571429,0.147368421052632,0.125,0.0149253731343284,0.0434782608695652,0.0795454545454545,0.0163934426229508,0.0895522388059701,0.0555555555555556,0.0133333333333333,0.0416666666666667,0,0.0945945945945946,0.0705882352941176,0
"adapt_alpha7",0.0806451612903226,0.04,0.0447761194029851,0.112359550561798,0.0632911392405063,0.051948051948052,0.0786516853932584,0,0.10752688172043,0.0142857142857143,0.119565217391304,0.038961038961039,0,0.0945945945945946,0.0158730158730159,0.0759493670886076,0.072289156626506,0.05,0.0967741935483871,0.05,0,0.0941176470588235,0,0,0.0921052631578947,0.0634920634920635,0.038961038961039,0.0821917808219178,0.0447761194029851,0.0909090909090909,0.087378640776699,0.0574712643678161,0.0853658536585366,0.144444444444444,0.0379746835443038,0.0363636363636364,0.0657894736842105,0,0.0851063829787234,0.0377358490566038,0.015625,0.126582278481013,0.137614678899083,0.0375,0.0425531914893617,0.0897435897435897,0.015625,0.0363636363636364,0.099009900990099,0.0333333333333333,0.0882352941176471,0,0.04,0.134831460674157,0,0.0375,0.186440677966102,0.114942528735632,0.0317460317460317,0,0.0508474576271186,0.0410958904109589,0.072289156626506,0.0843373493975904,0.0166666666666667,0,0.0927835051546392,0.135802469135802,0.126436781609195,0.0641025641025641,0.0392156862745098,0.0188679245283019,0.0166666666666667,0.0232558139534884,0.151515151515152,0.0697674418604651,0.0657894736842105,0.0970873786407767,0,0,0.139784946236559,0.0425531914893617,0.0338983050847458,0.0454545454545455,0.0958904109589041,0.0540540540540541,0.144329896907216,0.125,0.0149253731343284,0.0416666666666667,0.0842105263157895,0.0416666666666667,0.0909090909090909,0.0555555555555556,0.0131578947368421,0.0416666666666667,0,0.1125,0.0879120879120879,0
"adapt_alpha8",0.0769230769230769,0.075,0.0441176470588235,0.127450980392157,0.146067415730337,0.051948051948052,0.0989010989010989,0,0.127450980392157,0.0379746835443038,0.158878504672897,0.038961038961039,0,0.0933333333333333,0.0158730158730159,0.0759493670886076,0.072289156626506,0.0731707317073171,0.115789473684211,0.05,0,0.119565217391304,0,0.037037037037037,0.113924050632911,0.106666666666667,0.0843373493975904,0.0821917808219178,0.0447761194029851,0.135802469135802,0.087378640776699,0.0574712643678161,0.0882352941176471,0.144444444444444,0.0777777777777778,0.0632911392405063,0.0641025641025641,0,0.0927835051546392,0.0363636363636364,0.0153846153846154,0.134146341463415,0.136363636363636,0.0375,0.0576923076923077,0.0875,0.122222222222222,0.0363636363636364,0.0980392156862745,0.03125,0.0961538461538462,0.0158730158730159,0.0476190476190476,0.134831460674157,0.0754716981132075,0.0705882352941176,0.2,0.114942528735632,0.0533333333333333,0,0.0625,0.0617283950617284,0.0786516853932584,0.0941176470588235,0.015625,0.0634920634920635,0.107843137254902,0.155555555555556,0.125,0.0632911392405063,0.037037037037037,0.0470588235294118,0.0142857142857143,0.0289855072463768,0.151515151515152,0.0769230769230769,0.0657894736842105,0.0961538461538462,0,0,0.15625,0.0625,0.0303030303030303,0.0597014925373134,0.0958904109589041,0.0526315789473684,0.148514851485149,0.125,0.0142857142857143,0.0357142857142857,0.0842105263157895,0.0632911392405063,0.0897435897435897,0.0666666666666667,0.0476190476190476,0.0416666666666667,0.0379746835443038,0.1125,0.106382978723404,0
"adapt_alpha9",0.1125,0.075,0.0506329113924051,0.134615384615385,0.15625,0.051948051948052,0.0989010989010989,0,0.127450980392157,0.0375,0.158878504672897,0.0625,0,0.0933333333333333,0.0149253731343284,0.0731707317073171,0.0941176470588235,0.0731707317073171,0.114583333333333,0.05,0,0.119565217391304,0.075,0.0491803278688525,0.113924050632911,0.106666666666667,0.0843373493975904,0.10126582278481,0.0441176470588235,0.188118811881188,0.102803738317757,0.0561797752808989,0.0865384615384615,0.178217821782178,0.0860215053763441,0.0609756097560976,0.0731707317073171,0,0.118811881188119,0.0357142857142857,0.0149253731343284,0.134146341463415,0.136363636363636,0.0375,0.0689655172413793,0.155339805825243,0.122222222222222,0.0363636363636364,0.106796116504854,0.03125,0.0961538461538462,0.0422535211267606,0.0857142857142857,0.131868131868132,0.139240506329114,0.0705882352941176,0.2,0.136842105263158,0.0533333333333333,0,0.0853658536585366,0.0786516853932584,0.104166666666667,0.106382978723404,0.0821917808219178,0.072463768115942,0.191304347826087,0.161290322580645,0.148936170212766,0.0617283950617284,0.0491803278688525,0.0465116279069767,0.0140845070422535,0.028169014084507,0.15,0.0869565217391304,0.0759493670886076,0.0952380952380952,0.0142857142857143,0,0.153061224489796,0.0597014925373134,0.0422535211267606,0.0769230769230769,0.0958904109589041,0.0952380952380952,0.156862745098039,0.125,0.0142857142857143,0.032258064516129,0.09375,0.0625,0.108433734939759,0.0666666666666667,0.0561797752808989,0.0416666666666667,0.0379746835443038,0.107142857142857,0.14018691588785,0.0655737704918033
"adapt_alpha10",0.119565217391304,0.152173913043478,0.0506329113924051,0.132075471698113,0.163265306122449,0.051948051948052,0.0989010989010989,0,0.135922330097087,0.0375,0.192982456140351,0.0602409638554217,0,0.120481927710843,0.0140845070422535,0.0731707317073171,0.0919540229885057,0.0705882352941176,0.145631067961165,0.0493827160493827,0,0.117021276595745,0.0963855421686747,0.0675675675675676,0.130952380952381,0.106666666666667,0.0843373493975904,0.111111111111111,0.108910891089109,0.225225225225225,0.101851851851852,0.0561797752808989,0.0865384615384615,0.178217821782178,0.0860215053763441,0.0930232558139535,0.0714285714285714,0,0.12621359223301,0.0357142857142857,0.0394736842105263,0.144578313253012,0.136363636363636,0.0769230769230769,0.238095238095238,0.155339805825243,0.131313131313131,0.046875,0.106796116504854,0.0461538461538462,0.0952380952380952,0.0416666666666667,0.0857142857142857,0.128712871287129,0.130952380952381,0.0978260869565217,0.206611570247934,0.136842105263158,0.0813953488372093,0,0.105882352941176,0.0851063829787234,0.104166666666667,0.106382978723404,0.0769230769230769,0.0972222222222222,0.191304347826087,0.168224299065421,0.148936170212766,0.0617283950617284,0.0684931506849315,0.0465116279069767,0.0138888888888889,0.048780487804878,0.156862745098039,0.0947368421052632,0.0740740740740741,0.10377358490566,0.0140845070422535,0,0.166666666666667,0.0597014925373134,0.038961038961039,0.186915887850467,0.105263157894737,0.0941176470588235,0.192660550458716,0.125,0.048780487804878,0.0476190476190476,0.102040816326531,0.0617283950617284,0.117647058823529,0.0657894736842105,0.0842105263157895,0.051948051948052,0.0379746835443038,0.157894736842105,0.14018691588785,0.0810810810810811
